Gene	Start	Stop	Strand	Leaderless?
MSMEG_4264	4349701	4349138	-	N
MSMEG_4266	4350575	4350724	+	N
MSMEG_4265	4350594	4349701	-	N
MSMEG_4267	4351189	4350770	-	N
MSMEG_4268	4352234	4351209	-	N
MSMEG_4269	4352394	4354370	+	Y
MSMEG_4270	4355369	4354392	-	N
MSMEG_4271	4355564	4356217	+	N
MSMEG_4272	4356611	4356255	-	N
MSMEG_4273	4356838	4357524	+	Y
MSMEG_4274	4357558	4358091	+	N
MSMEG_4275	4358088	4359143	+	N
MSMEG_4277	4359163	4359888	+	N
MSMEG_4276	4360991	4359885	-	Y
MSMEG_4278	4362138	4361041	-	Y
MSMEG_4279	4362195	4363286	+	N
MSMEG_4281	4363297	4364850	+	Y
MSMEG_4280	4366583	4364847	-	N
MSMEG_4282	4367005	4366658	-	N
MSMEG_4283	4367210	4368967	+	N
MSMEG_4284	4369020	4369928	+	N
MSMEG_4285	4369946	4370632	+	Y
MSMEG_4286	4370637	4371581	+	Y
MSMEG_4287	4371586	4372338	+	Y
MSMEG_4289	4372372	4374180	+	Y
MSMEG_4288	4374631	4374158	-	N
MSMEG_4290	4374853	4376289	+	N
MSMEG_4291	4376518	4376949	+	N
MSMEG_4292	4376977	4377387	+	Y
MSMEG_4293	4380485	4377492	-	Y
MSMEG_4294	4381881	4380541	-	N
MSMEG_4295	4383436	4381934	-	N
MSMEG_4296	4385097	4383565	-	N
MSMEG_4297	4386526	4385129	-	N
MSMEG_4298	4386689	4387552	+	N
MSMEG_4299	4388423	4387638	-	Y
MSMEG_4300	4389112	4388435	-	N
MSMEG_4301	4390904	4389120	-	N
MSMEG_4302	4391109	4392635	+	N
MSMEG_4303	4394689	4393133	-	N
MSMEG_4304	4394755	4395333	+	N
MSMEG_4305	4396432	4395335	-	N
MSMEG_4306	4397157	4396429	-	N
MSMEG_4307	4398298	4397147	-	N
MSMEG_4308	4398573	4399265	+	Y
MSMEG_4309	4399258	4399749	+	N
MSMEG_4311	4399749	4400582	+	N
MSMEG_4310	4401492	4400536	-	N
MSMEG_4312	4401582	4401829	+	N
MSMEG_4313	4401829	4402245	+	N
MSMEG_4314	4402310	4402825	+	N
MSMEG_4315	4402920	4403411	+	N
MSMEG_4316	4403408	4403971	+	N
MSMEG_4317	4403968	4404681	+	N
MSMEG_4318	4404837	4405655	+	N
MSMEG_4319	4405846	4405775	-	N
MSMEG_4320	4406377	4405907	-	N
MSMEG_4321	4406815	4406378	-	N
MSMEG_4322	4407487	4406957	-	N
MSMEG_4323	4407679	4410468	+	N
MSMEG_4324	4410564	4411850	+	N
MSMEG_4325	4412068	4412940	+	N
MSMEG_4326	4413021	4413320	+	N
MSMEG_4327	4413317	4414567	+	N
MSMEG_4328	4414597	4415850	+	N
MSMEG_4329	4415919	4417343	+	N
MSMEG_4330	4418167	4417418	-	Y
MSMEG_4331	4418265	4419254	+	N
MSMEG_4332	4421044	4419488	-	N
MSMEG_4333	4421625	4421041	-	Y
MSMEG_4334	4421676	4423253	+	N
MSMEG_4335	4423250	4424152	+	N
MSMEG_4336	4424732	4424220	-	N
MSMEG_4337	4425665	4424856	-	N
MSMEG_4338	4426827	4425730	-	N
MSMEG_4339	4428589	4426949	-	N
MSMEG_4340	4428679	4429770	+	Y
MSMEG_4342	4429796	4430428	+	N
MSMEG_4341	4430561	4430412	-	N
MSMEG_4344	4430791	4432173	+	N
MSMEG_4343	4432934	4432170	-	N
MSMEG_4346	4433006	4433236	+	N
MSMEG_4347	4433239	4434321	+	N
MSMEG_4345	4433287	4432931	-	N
MSMEG_4348	4435885	4434329	-	N
MSMEG_4349	4437738	4435960	-	N
MSMEG_4350	4438876	4437803	-	Y
MSMEG_4351	4438978	4439736	+	N
MSMEG_4352	4440798	4439737	-	N
MSMEG_4353	4441354	4440809	-	Y
MSMEG_4354	4441468	4442991	+	N
MSMEG_4355	4442988	4443965	+	N
MSMEG_4356	4443962	4444840	+	N
MSMEG_4357	4444837	4446417	+	N
MSMEG_4358	4446420	4447160	+	Y
MSMEG_4361	4447270	4447512	+	N
MSMEG_4359	4447407	4447171	-	N
MSMEG_4360	4448855	4447509	-	N
MSMEG_4362	4449823	4449005	-	N
MSMEG_4363	4450634	4450008	-	N
MSMEG_4365	4450873	4453014	+	N
MSMEG_4364	4450883	4450749	-	N
MSMEG_4366	4454593	4453016	-	N
MSMEG_4367	4455976	4454720	-	N
MSMEG_4369	4455986	4456396	+	N
MSMEG_4368	4456285	4455998	-	N
MSMEG_4370	4457708	4456431	-	N
MSMEG_4371	4458716	4457769	-	N
MSMEG_4372	4459807	4458713	-	N
MSMEG_4373	4460713	4459820	-	N
MSMEG_4374	4461672	4460713	-	N
MSMEG_4375	4462337	4461684	-	N
MSMEG_4376	4463046	4462339	-	N
MSMEG_4377	4464521	4463043	-	N
MSMEG_4378	4464829	4465473	+	N
MSMEG_4379	4465578	4466222	+	N
MSMEG_4380	4466375	4468300	+	N
MSMEG_4381	4468358	4469371	+	Y
MSMEG_4382	4469384	4470145	+	N
MSMEG_4383	4470276	4473152	+	N
MSMEG_4384	4473309	4475720	+	N
MSMEG_4385	4475954	4477612	+	N
MSMEG_4386	4477609	4478577	+	N
MSMEG_4387	4478574	4479428	+	N
MSMEG_4388	4479425	4481053	+	N
MSMEG_4389	4481050	4482420	+	N
MSMEG_4391	4482417	4483634	+	N
MSMEG_4392	4483869	4485146	+	N
MSMEG_4390	4484047	4483625	-	N
MSMEG_4393	4485158	4486039	+	N
MSMEG_4394	4486934	4486041	-	Y
MSMEG_4395	4487077	4487268	+	N
MSMEG_4396	4488018	4487275	-	N
MSMEG_4397	4488526	4488131	-	N
MSMEG_4398	4488622	4489575	+	N
MSMEG_4399	4489599	4489976	+	N
MSMEG_4400	4491054	4489984	-	N
MSMEG_4401	4491788	4491063	-	N
MSMEG_4402	4492467	4493168	+	N
MSMEG_4404	4494217	4494771	+	N
MSMEG_4403	4494498	4493176	-	N
MSMEG_4405	4495622	4495047	-	N
MSMEG_4406	4496029	4495727	-	N
MSMEG_4407	4496482	4496063	-	N
MSMEG_4408	4497018	4496500	-	N
MSMEG_4409	4497153	4497278	+	N
MSMEG_4410	4497702	4497433	-	N
MSMEG_4411	4498460	4497720	-	N
MSMEG_4412	4499063	4498464	-	N
MSMEG_4413	4499372	4499073	-	N
MSMEG_4414	4499895	4499356	-	N
MSMEG_4415	4501004	4499892	-	N
MSMEG_4416	4501126	4501001	-	N
MSMEG_4417	4501721	4501152	-	N
MSMEG_4418	4502212	4501718	-	N
MSMEG_4419	4503035	4502235	-	N
MSMEG_4420	4503248	4503682	+	N
MSMEG_4421	4503695	4504246	+	N
MSMEG_4422	4504237	4505727	+	N
MSMEG_4423	4505724	4506692	+	N
MSMEG_4424	4506742	4507137	+	N
MSMEG_4425	4507134	4507535	+	N
MSMEG_4427	4507529	4508977	+	N
MSMEG_4426	4509754	4508963	-	N
MSMEG_4428	4510221	4509784	-	N
MSMEG_4429	4510757	4510350	-	N
MSMEG_4430	4513175	4510896	-	N
MSMEG_4431	4516585	4513754	-	N
MSMEG_4432	4516756	4516598	-	N
MSMEG_4433	4516806	4518224	+	N
MSMEG_4434	4518221	4519033	+	N
MSMEG_4435	4519702	4519067	-	N
MSMEG_4436	4521636	4519702	-	N
MSMEG_4437	4523380	4521629	-	N
MSMEG_4438	4523499	4523377	-	N
MSMEG_4439	4524148	4523543	-	N
MSMEG_4440	4524924	4524154	-	N
MSMEG_4441	4525862	4524954	-	N
MSMEG_4444	4525862	4526827	+	N
MSMEG_4442	4526812	4525892	-	N
MSMEG_4443	4527093	4526809	-	N
MSMEG_4446	4527310	4528722	+	N
MSMEG_4445	4527378	4527220	-	N
MSMEG_4447	4528883	4529092	+	Y
MSMEG_4448	4529095	4529424	+	N
MSMEG_4449	4530054	4529467	-	N
MSMEG_4450	4530136	4531071	+	N
MSMEG_4451	4531068	4532780	+	N
MSMEG_4452	4532894	4532821	-	N
MSMEG_4453	4533018	4533377	+	N
MSMEG_4454	4533404	4534420	+	Y
MSMEG_4455	4534603	4535847	+	N
MSMEG_4456	4536666	4535851	-	Y
MSMEG_4457	4537615	4536707	-	N
MSMEG_4458	4537835	4539388	+	N
MSMEG_4459	4539385	4540344	+	N
MSMEG_4460	4540344	4541966	+	N
MSMEG_4462	4541971	4543458	+	N
MSMEG_4461	4544110	4543424	-	N
MSMEG_4463	4545503	4544142	-	N
MSMEG_4464	4547017	4545500	-	Y
MSMEG_4465	4547860	4547090	-	N
MSMEG_4466	4548039	4548956	+	N
MSMEG_4467	4548976	4549770	+	N
MSMEG_4468	4549859	4551151	+	N
MSMEG_4469	4552001	4551156	-	N
MSMEG_4470	4554037	4551998	-	N
MSMEG_4471	4554168	4554617	+	N
MSMEG_4472	4554636	4555844	+	N
MSMEG_4473	4556590	4555859	-	N
MSMEG_4474	4556672	4558594	+	Y
MSMEG_4475	4559080	4558601	-	N
MSMEG_4476	4559240	4559560	+	N
MSMEG_4477	4561130	4559577	-	N
MSMEG_4478	4561282	4561207	-	N
MSMEG_4479	4561426	4561695	+	N
MSMEG_4480	4561908	4561717	-	N
MSMEG_4481	4561918	4562061	+	N
MSMEG_4482	4564031	4562121	-	N
MSMEG_4483	4565371	4564085	-	Y (1 nt leader)
MSMEG_4484	4565431	4567473	+	N
MSMEG_4485	4569064	4567679	-	Y
MSMEG_4486	4569200	4569544	+	N
MSMEG_4487	4569541	4569951	+	N
MSMEG_4488	4570369	4569965	-	N
MSMEG_4489	4570830	4570366	-	N
MSMEG_4490	4571716	4570835	-	Y
MSMEG_4491	4572482	4571664	-	Y (1 nt leader)
MSMEG_4492	4572570	4574156	+	Y (1 nt leader)
MSMEG_4493	4575093	4574188	-	N
MSMEG_4494	4575417	4575100	-	N
MSMEG_4495	4576780	4575410	-	N
MSMEG_4496	4577313	4576777	-	N
MSMEG_4497	4578356	4577310	-	N
MSMEG_4498	4578360	4578452	+	N
MSMEG_4500	4578490	4578738	+	N
MSMEG_4499	4578684	4578517	-	N
MSMEG_4503	4580149	4580292	+	N
MSMEG_4501	4580165	4578798	-	N
MSMEG_4502	4581029	4580289	-	N
MSMEG_4504	4582194	4581049	-	N
MSMEG_4505	4583290	4582259	-	N
MSMEG_4506	4583459	4583328	-	N
MSMEG_4507	4583484	4583798	+	N
MSMEG_4508	4584014	4583805	-	N
MSMEG_4509	4585299	4583992	-	N
MSMEG_4510	4589759	4585320	-	N
MSMEG_4511	4595215	4589756	-	N
MSMEG_4512	4598201	4595208	-	N
MSMEG_4513	4599499	4598198	-	N
MSMEG_4514	4600232	4599486	-	N
MSMEG_4515	4603738	4600229	-	N
MSMEG_4516	4603836	4605512	+	N
MSMEG_4517	4606146	4605520	-	N
MSMEG_4518	4606212	4606742	+	N
MSMEG_4519	4606739	4607761	+	N
MSMEG_4520	4607737	4608453	+	N
MSMEG_4521	4608450	4609616	+	N
MSMEG_4523	4609613	4610410	+	N
MSMEG_4522	4611492	4610407	-	N
MSMEG_4524	4612887	4611535	-	N
MSMEG_4525	4614107	4612935	-	Y
MSMEG_4527	4614429	4616138	+	N
MSMEG_4526	4614474	4614343	-	N
MSMEG_4528	4616144	4616854	+	N
MSMEG_4529	4616851	4617564	+	N
MSMEG_4530	4618668	4617583	-	N
MSMEG_4531	4619508	4618684	-	N
MSMEG_4532	4620362	4619505	-	N
MSMEG_4533	4621408	4620359	-	N
MSMEG_4534	4621951	4621748	-	Y
MSMEG_4535	4622057	4624063	+	N
MSMEG_4536	4625287	4624067	-	N
MSMEG_4537	4625673	4626596	+	N
MSMEG_4538	4626583	4628262	+	N
MSMEG_4539	4628345	4629451	+	N
MSMEG_4540	4629448	4630668	+	N
MSMEG_4541	4630773	4632392	+	N
MSMEG_4542	4632389	4633327	+	N
MSMEG_4543	4633332	4634315	+	N
MSMEG_4545	4634344	4636113	+	N
MSMEG_4544	4636661	4636110	-	Y
MSMEG_4546	4636715	4637630	+	Y
MSMEG_4547	4638872	4637637	-	N
MSMEG_4548	4639852	4638869	-	N
MSMEG_4549	4641354	4639849	-	N
MSMEG_4550	4641611	4642816	+	N
MSMEG_4551	4644329	4642947	-	N
MSMEG_4552	4645630	4644326	-	N
MSMEG_4553	4645741	4646238	+	Y
MSMEG_4554	4646960	4646256	-	N
MSMEG_4555	4647762	4646989	-	N
MSMEG_4556	4649756	4647861	-	N
MSMEG_4558	4649836	4650471	+	Y
MSMEG_4557	4651241	4650468	-	N
MSMEG_4559	4652257	4651238	-	N
MSMEG_4560	4653279	4652260	-	N
MSMEG_4561	4654298	4653276	-	N
MSMEG_4562	4654528	4654775	+	N
MSMEG_4563	4655399	4654776	-	Y
MSMEG_4564	4655898	4655467	-	N
MSMEG_4565	4656041	4657063	+	N
MSMEG_4566	4658643	4657101	-	N
MSMEG_4568	4658741	4659601	+	N
MSMEG_4567	4660424	4659585	-	N
MSMEG_4569	4661402	4660425	-	N
MSMEG_4570	4663040	4661412	-	N
MSMEG_4571	4663326	4663586	+	Y (1 nt leader)
MSMEG_4572	4664608	4663655	-	Y
MSMEG_4573	4666136	4664622	-	N
MSMEG_4574	4667011	4666133	-	N
MSMEG_4575	4668343	4667078	-	N
MSMEG_4576	4669255	4668449	-	N
MSMEG_4577	4670201	4669359	-	N
MSMEG_4578	4670961	4670203	-	N
MSMEG_4579	4671631	4670951	-	N
MSMEG_4580	4672043	4671642	-	N
MSMEG_4581	4672708	4672040	-	Y
MSMEG_4582	4674224	4672767	-	N
MSMEG_4583	4675133	4674237	-	N
MSMEG_4584	4676447	4675173	-	N
MSMEG_4585	4676563	4677423	+	N
MSMEG_4586	4678480	4677428	-	N
MSMEG_4587	4679235	4678486	-	N
MSMEG_4588	4680112	4679222	-	N
MSMEG_4589	4681665	4680109	-	N
MSMEG_4590	4683116	4681779	-	N
MSMEG_4591	4683253	4683113	-	N
MSMEG_4592	4683272	4684516	+	N
MSMEG_4593	4684539	4685030	+	N
MSMEG_4595	4685185	4685997	+	N
MSMEG_4594	4685778	4685629	-	N
MSMEG_4596	4686360	4687001	+	N
MSMEG_4597	4687713	4687021	-	N
MSMEG_4598	4688420	4687710	-	N
MSMEG_4599	4689808	4688858	-	N
MSMEG_4600	4690129	4690242	+	N
MSMEG_4602	4690236	4690391	+	N
MSMEG_4601	4691154	4690381	-	Y
MSMEG_4603	4691204	4692027	+	N
MSMEG_4604	4692264	4692127	-	N
MSMEG_4605	4692797	4692393	-	Y
MSMEG_4607	4693002	4692856	-	N
MSMEG_4608	4693281	4693090	-	N
MSMEG_4606	4693741	4692803	-	N
MSMEG_4609	4695215	4694274	-	N
MSMEG_4610	4695322	4696107	+	N
MSMEG_4611	4696122	4697426	+	N
MSMEG_4612	4697498	4697982	+	Y
MSMEG_4613	4698167	4698006	-	N
MSMEG_4614	4698959	4698213	-	N
MSMEG_4615	4700397	4699433	-	N
MSMEG_4616	4700449	4700966	+	N
MSMEG_4617	4703016	4700974	-	Y (1 nt leader)
MSMEG_4618	4703074	4703613	+	Y
MSMEG_4620	4703663	4704511	+	Y (1 nt leader)
MSMEG_4619	4705739	4704480	-	N
MSMEG_4622	4705806	4706447	+	Y
MSMEG_4621	4707556	4706444	-	N
MSMEG_4623	4709010	4707553	-	N
MSMEG_4624	4709368	4709102	-	N
MSMEG_4625	4709696	4709385	-	N
MSMEG_4626	4713000	4709887	-	N
MSMEG_4627	4713817	4713398	-	Y
MSMEG_4628	4714307	4713903	-	N
MSMEG_4629	4715712	4714304	-	N
MSMEG_4630	4718369	4715751	-	Y
MSMEG_4631	4719089	4718475	-	N
MSMEG_4632	4720460	4719210	-	Y
MSMEG_4633	4722462	4720471	-	Y
MSMEG_4635	4722620	4723969	+	N
MSMEG_4634	4722637	4722488	-	N
MSMEG_4636	4723973	4724191	+	N
MSMEG_4637	4725268	4724276	-	N
MSMEG_4638	4726206	4725265	-	N
MSMEG_4639	4726733	4726203	-	N
MSMEG_4641	4726899	4728047	+	N
MSMEG_4642	4728360	4728740	+	N
MSMEG_4640	4728505	4728044	-	N
MSMEG_4643	4729085	4728762	-	N
MSMEG_4644	4730716	4730153	-	N
MSMEG_4645	4731764	4730736	-	N
MSMEG_4646	4733770	4731815	-	N
MSMEG_4647	4734955	4734131	-	N
MSMEG_4648	4736106	4735102	-	N
MSMEG_4649	4736191	4737387	+	N
MSMEG_4650	4737384	4738391	+	N
MSMEG_4651	4738388	4739257	+	N
MSMEG_4652	4739254	4740246	+	N
MSMEG_4653	4740243	4741019	+	N
MSMEG_4654	4742108	4741023	-	N
MSMEG_4655	4742250	4743161	+	Y
MSMEG_4656	4744054	4743236	-	N
MSMEG_4657	4745117	4744059	-	N
MSMEG_4658	4746109	4745120	-	N
MSMEG_4659	4747086	4746349	-	N
MSMEG_4661	4747283	4748260	+	N
MSMEG_4662	4748253	4749137	+	N
MSMEG_4663	4749139	4750014	+	N
MSMEG_4660	4749158	4748250	-	N
MSMEG_4664	4750019	4751968	+	N
MSMEG_4665	4751978	4752898	+	N
MSMEG_4666	4752923	4753960	+	N
MSMEG_4667	4754908	4753970	-	N
MSMEG_4668	4755030	4757345	+	Y
MSMEG_4669	4757345	4758169	+	N
MSMEG_4670	4758307	4759647	+	N
MSMEG_4671	4760995	4759715	-	N
MSMEG_4672	4762108	4761452	-	N
MSMEG_4673	4762716	4762105	-	N
MSMEG_4674	4764235	4762826	-	N
MSMEG_4675	4764371	4764298	-	N
MSMEG_4676	4764493	4764563	+	N
MSMEG_4678	4764745	4765266	+	N
MSMEG_4679	4765263	4765766	+	N
MSMEG_4677	4765307	4765128	-	N
MSMEG_4680	4765880	4767085	+	N
MSMEG_4681	4767137	4767955	+	N
MSMEG_4682	4769675	4767975	-	Y
MSMEG_4683	4770519	4769713	-	N
MSMEG_4684	4771014	4770535	-	Y
MSMEG_4686	4771078	4772004	+	N
MSMEG_4685	4772919	4771960	-	N
MSMEG_4687	4773356	4772916	-	N
MSMEG_4688	4774028	4773420	-	N
MSMEG_4689	4774279	4774683	+	N
MSMEG_4690	4774721	4777303	+	Y
MSMEG_4691	4777394	4777744	+	Y
MSMEG_4692	4778281	4777808	-	N
MSMEG_4693	4778507	4778268	-	Y
MSMEG_4694	4779137	4778559	-	N
MSMEG_4695	4779348	4779743	+	Y
MSMEG_4696	4779743	4781281	+	N
MSMEG_4697	4781938	4781282	-	N
MSMEG_4698	4782342	4781935	-	N
MSMEG_4699	4787156	4782372	-	N
MSMEG_4700	4788998	4787325	-	N
MSMEG_4701	4789618	4789106	-	N
MSMEG_4702	4791876	4789876	-	N
MSMEG_4703	4794324	4791964	-	N
MSMEG_4704	4795847	4794321	-	N
MSMEG_4705	4797340	4795874	-	N
MSMEG_4706	4797480	4797552	+	N
MSMEG_4707	4798507	4797653	-	N
MSMEG_4708	4798800	4799402	+	Y
MSMEG_4709	4799413	4800162	+	Y
MSMEG_4710	4801385	4800165	-	N
MSMEG_4711	4802458	4801382	-	N
MSMEG_4712	4803572	4802460	-	N
MSMEG_4713	4804593	4803784	-	N
MSMEG_4714	4805081	4804593	-	N
MSMEG_4715	4806253	4805090	-	N
MSMEG_4716	4808259	4806250	-	N
MSMEG_4717	4809797	4808256	-	N
MSMEG_4718	4809888	4810493	+	N
MSMEG_4719	4812360	4810498	-	N
MSMEG_4720	4812497	4813300	+	N
MSMEG_4721	4814594	4813302	-	N
MSMEG_4722	4814638	4815444	+	Y
MSMEG_4723	4817023	4815452	-	N
MSMEG_4724	4817144	4817773	+	Y
MSMEG_4725	4817832	4817907	+	N
MSMEG_4726	4818029	4818226	+	N
MSMEG_4727	4819204	4825539	+	N
MSMEG_4728	4825597	4827039	+	N
MSMEG_4729	4827036	4828424	+	N
MSMEG_4730	4828501	4829868	+	N
MSMEG_4731	4829885	4831618	+	N
MSMEG_4732	4831644	4832453	+	N
MSMEG_4733	4833228	4832458	-	N
MSMEG_4734	4835093	4833240	-	N
MSMEG_4735	4836006	4835122	-	Y (1 nt leader)
MSMEG_4736	4837150	4836134	-	N
MSMEG_4737	4838157	4837198	-	N
MSMEG_4738	4838569	4839141	+	N
MSMEG_4739	4839829	4839149	-	Y
MSMEG_4740	4841162	4839918	-	N
MSMEG_4741	4841337	4844360	+	N
MSMEG_4742	4845170	4844394	-	N
MSMEG_4743	4845342	4846067	+	N
MSMEG_4744	4846064	4846534	+	N
MSMEG_4745	4847740	4846538	-	N
MSMEG_4746	4847908	4847983	+	N
MSMEG_4747	4848241	4848080	-	N
MSMEG_4748	4848381	4848238	-	N
MSMEG_4749	4848681	4848475	-	N
MSMEG_4750	4848899	4848729	-	N
MSMEG_4751	4849104	4849265	+	N
MSMEG_4752	4849581	4849354	-	N
MSMEG_4753	4849686	4850159	+	N
MSMEG_4754	4851178	4850171	-	N
MSMEG_4755	4852504	4851185	-	N
MSMEG_4756	4852941	4852549	-	Y
MSMEG_4757	4862268	4852999	-	N
MSMEG_4758	4862285	4862494	+	N
MSMEG_4759	4862347	4862508	+	N
MSMEG_4760	4863533	4862862	-	N
MSMEG_4761	4863586	4864692	+	Y
MSMEG_4762	4864713	4865918	+	N
MSMEG_4763	4865897	4866736	+	N
MSMEG_4764	4866733	4867536	+	N
MSMEG_4765	4868219	4867557	-	N
MSMEG_4767	4868495	4869766	+	N
MSMEG_4766	4871082	4869751	-	N
MSMEG_4768	4871158	4871703	+	N
MSMEG_4769	4871700	4871825	+	N
MSMEG_4770	4872440	4871838	-	N
MSMEG_4771	4873348	4872437	-	N
MSMEG_4772	4875002	4873491	-	N
MSMEG_4773	4876189	4874999	-	N
MSMEG_4774	4877802	4876225	-	N
MSMEG_4775	4877847	4878575	+	N
MSMEG_4776	4879120	4878596	-	N
MSMEG_4777	4879224	4879655	+	N
MSMEG_4778	4879668	4880813	+	N
MSMEG_4779	4881501	4880896	-	N
MSMEG_4780	4881695	4883008	+	N
MSMEG_4781	4883097	4883573	+	N
MSMEG_4782	4883577	4883996	+	N
MSMEG_4783	4884396	4884016	-	N
MSMEG_4784	4884580	4885089	+	N
MSMEG_4785	4886830	4885100	-	N
MSMEG_4786	4888230	4886830	-	N
MSMEG_4787	4889687	4888227	-	N
MSMEG_4788	4890154	4889687	-	N
MSMEG_4790	4890445	4891767	+	N
MSMEG_4789	4890726	4890232	-	N
MSMEG_4791	4892476	4891775	-	N
MSMEG_4792	4893052	4892576	-	N
MSMEG_4793	4894062	4893037	-	N
MSMEG_4794	4895333	4894059	-	N
MSMEG_4795	4896191	4895343	-	N
MSMEG_4796	4896982	4896209	-	N
MSMEG_4797	4897121	4896996	-	N
MSMEG_4798	4898594	4897386	-	N
MSMEG_4799	4900095	4898623	-	N
MSMEG_4800	4900364	4901065	+	N
MSMEG_4801	4901113	4901985	+	N
MSMEG_4802	4902029	4902220	+	N
MSMEG_4803	4902298	4903659	+	N
MSMEG_4804	4903779	4904126	+	N
MSMEG_4805	4905317	4904142	-	N
MSMEG_4806	4906324	4905320	-	N
MSMEG_4807	4906661	4907713	+	N
MSMEG_4808	4907782	4908876	+	N
MSMEG_4809	4908876	4909268	+	N
MSMEG_4810	4909265	4910176	+	N
MSMEG_4811	4910643	4910179	-	N
MSMEG_4812	4910683	4911978	+	N
MSMEG_4813	4911975	4912205	+	N
MSMEG_4814	4912253	4913908	+	N
MSMEG_4815	4913911	4914807	+	N
MSMEG_4816	4914807	4915625	+	N
MSMEG_4817	4915625	4916416	+	N
MSMEG_4818	4916557	4917759	+	N
MSMEG_4819	4917759	4917959	+	N
MSMEG_4820	4918878	4917967	-	N
MSMEG_4821	4919184	4918894	-	N
MSMEG_4822	4919415	4919227	-	N
MSMEG_4823	4920698	4919412	-	N
MSMEG_4824	4920923	4921702	+	N
MSMEG_4825	4921789	4922448	+	Y
MSMEG_4826	4922448	4923749	+	N
MSMEG_4827	4923746	4924777	+	N
MSMEG_4828	4924779	4925753	+	N
MSMEG_4829	4925880	4927070	+	N
MSMEG_4830	4927587	4927084	-	N
MSMEG_4831	4928201	4927584	-	N
MSMEG_4832	4929466	4928318	-	N
MSMEG_4833	4930627	4929479	-	N
MSMEG_4834	4931879	4930620	-	N
MSMEG_4835	4932643	4931885	-	N
MSMEG_4836	4933868	4932660	-	N
MSMEG_4837	4935187	4933892	-	N
MSMEG_4838	4935302	4935427	+	N
MSMEG_4839	4935469	4935999	+	N
MSMEG_4840	4936035	4937378	+	N
MSMEG_4841	4937371	4937718	+	N
MSMEG_4842	4937721	4938941	+	N
MSMEG_4843	4938925	4939368	+	N
MSMEG_4844	4939369	4940490	+	N
MSMEG_4845	4940496	4941302	+	N
MSMEG_4846	4942116	4941334	-	N
MSMEG_4847	4942335	4942997	+	N
MSMEG_4848	4943034	4943165	+	N
MSMEG_4849	4943348	4944193	+	N
MSMEG_4850	4945003	4944203	-	N
MSMEG_4851	4947447	4945030	-	N
MSMEG_4852	4948409	4947453	-	N
MSMEG_4853	4949535	4948402	-	N
MSMEG_4854	4950802	4949525	-	N
MSMEG_4855	4951971	4950799	-	N
MSMEG_4856	4953243	4952011	-	N
MSMEG_4857	4953470	4953276	-	N
MSMEG_4858	4954157	4953474	-	Y
MSMEG_4859	4955095	4954289	-	N
MSMEG_4860	4955922	4955092	-	N
MSMEG_4861	4956926	4955940	-	N
MSMEG_4862	4957775	4956939	-	N
MSMEG_4863	4959089	4957779	-	N
MSMEG_4864	4960867	4959104	-	N
MSMEG_4865	4961784	4960864	-	N
MSMEG_4866	4963423	4961732	-	N
MSMEG_4867	4964336	4963428	-	N
MSMEG_4868	4964467	4965192	+	N
MSMEG_4870	4965207	4966847	+	N
MSMEG_4869	4967720	4966836	-	N
MSMEG_4871	4967796	4968560	+	N
MSMEG_4872	4968654	4969424	+	N
MSMEG_4873	4970190	4969432	-	N
MSMEG_4874	4971292	4970204	-	N
MSMEG_4875	4972109	4971279	-	N
MSMEG_4876	4973466	4972087	-	N
MSMEG_4878	4973495	4973908	+	N
MSMEG_4877	4974972	4973893	-	N
MSMEG_4879	4975925	4974969	-	N
MSMEG_4880	4976320	4975922	-	N
MSMEG_4881	4978005	4976416	-	N
MSMEG_4882	4978264	4979124	+	N
MSMEG_4883	4979121	4980611	+	N
MSMEG_4884	4980630	4980932	+	N
MSMEG_4886	4980943	4982244	+	N
MSMEG_4885	4983317	4982241	-	N
MSMEG_4887	4984516	4983314	-	N
MSMEG_4888	4985614	4984613	-	N
MSMEG_4889	4986933	4985611	-	N
MSMEG_4890	4987606	4987073	-	N
MSMEG_4891	4988197	4987610	-	N
MSMEG_4892	4988669	4988175	-	N
MSMEG_4893	4988811	4990256	+	N
MSMEG_4894	4990300	4990884	+	N
MSMEG_4896	4990987	4992840	+	Y
MSMEG_4895	4991022	4990906	-	N
MSMEG_4897	4992927	4992841	-	N
MSMEG_4898	4993024	4993398	+	N
MSMEG_4900	4993399	4993743	+	N
MSMEG_4899	4994342	4993740	-	N
MSMEG_4901	4995128	4994349	-	Y
MSMEG_4902	4995921	4995163	-	Y
MSMEG_4903	4996817	4995984	-	N
MSMEG_4904	4997473	4996814	-	N
MSMEG_4905	4998482	4997511	-	N
MSMEG_4906	4998771	4998490	-	N
MSMEG_4907	4999197	4998781	-	N
MSMEG_4908	5000252	4999233	-	N
MSMEG_4909	5000837	5000259	-	N
MSMEG_4910	5001146	5000844	-	Y
MSMEG_4911	5001213	5002517	+	Y
MSMEG_4912	5002521	5004572	+	N
MSMEG_4913	5004664	5006106	+	N
MSMEG_4914	5006972	5006124	-	N
MSMEG_4915	5009569	5006969	-	Y
MSMEG_4916	5009741	5011819	+	N
MSMEG_4918	5011827	5014037	+	N
MSMEG_4917	5014924	5014034	-	Y
MSMEG_4919	5015321	5014938	-	N
MSMEG_4920	5016614	5015379	-	N
MSMEG_4921	5016676	5017149	+	Y
MSMEG_4922	5017466	5017167	-	N
