operon_no.	single/multi	strand	start_gene	last_gene	operon_left_cord	operon_right_cord	locus_tag	gene/RNA_type	name_gene	kegg_nomenclature	start_position	last_position	first_gene/in_operon	form	leaderless?	changed
630		-			3064515	3074471	Rv2757c				3070586	3070170		1	N	
630		-			3064515	3074471	Rv2758c				3070810	3070583		1	Y	
630		-			3064515	3074471	Rv2759c				3071270	3070875		1	N	
630		-			3064515	3074471	Rv2760c				3071536	3071267		1	N	
630		-			3064515	3074471	Rv2761c				3072640	3071546		1	N	
630		-			3064515	3074471	Rv2762c				3073056	3072637		1	N	
630		-			3064515	3074471	Rv2763c				3073609	3073130		1	N	
630		-			3064515	3074471	Rv2764c				3074480	3073680		1	Y	
631		-			3075588	3084303	Rv2766c				3076370	3075588		1	N	
631		-			3075588	3084303	Rv2767c				3076720	3076367		1	N	
631		-			3075588	3084303	Rv2768c				3078078	3076894		1	N	
631		-			3075588	3084303	Rv2769c				3078985	3078158		1	N	
631		-			3075588	3084303	Rv2770c				3080457	3079309		1	N	
631		-			3075588	3084303	Rv2771c				3081033	3080581		1	N	
631		-			3075588	3084303	Rv2772c				3081592	3081119		1	N	
631		-			3075588	3084303	Rv2773c				3082341	3081604		1	Y	
631		-			3075588	3084303	Rv2774c				3082756	3082352		1	N	
632		-			3083374	3086754	Rv2776c				3084303	3083374		1	N	
632		-			3083374	3086754	Rv2777c				3085555	3084485		1	N	
632		-			3083374	3086754	Rv2778c				3086183	3085713		1	Y	
632		-			3083374	3086754	Rv2779c				3086754	3086215		1	N	
633		-			3087950	3094900	Rv2781c				3088984	3087950		1	N	
633		-			3087950	3094900	Rv2782c				3090361	3089045		1	N	
633		-			3087950	3094900	Rv2783c				3092597	3090339		1	N	
633		-			3087950	3094900	Rv2784c				3093466	3092951		1	N	
633		-			3087950	3094900	Rv2785c				3093748	3093479		1	N	
633		-			3087950	3094900	Rv2786c				3094879	3093905		1	Y	
634		+			3095111	3097645	Rv2787				3095111	3096874		1	N	
634		+			3095111	3097645	Rv2788				3096959	3097645		1	Y	
635		-			3097706	3107637	Rv2789c				3098938	3097706		1	N	
635		-			3097706	3107637	Rv2790c				3100169	3098964		1	N	
635		-			3097706	3107637	Rv2791c				3101581	3100202		1	N	
635		-			3097706	3107637	Rv2792c				3102162	3101581		1	N	
635		-			3097706	3107637	Rv2793c				3103260	3102364		1	N	
635		-			3097706	3107637	Rv2794c				3103940	3103257		1	N	
635		-			3097706	3107637	Rv2795c				3104911	3103937		1	Y	
635		-			3097706	3107637	Rv2796c				3105619	3105056		1	N	
635		-			3097706	3107637	Rv2797c				3107307	3105619		1	N	
635		-			3097706	3107637	Rv2798c				3107637	3107311		1	N	
636		+			3107768	3110065	Rv2799				3107768	3108397		1	N	
636		+			3107768	3110065	Rv2800				3108416	3110065		1	N	
637		-			3110167	3113094	Rv2801c				3110523	3110167		1	N	
637		-			3110167	3113094	Rv2802c				3111823	3110780		1	N	
638		+			3111822	3119036	Rv2803				3112014	3112289		1	Y	
638		+			3111822	3119036	Rv2805				3112867	3113271		1	N	
638		+			3111822	3119036	Rv2806				3113268	3113459		1	N	
638		+			3111822	3119036	Rv2807				3113658	3114812		1	N	
638		+			3111822	3119036	Rv2808				3115046	3115303		1	N	
638		+			3111822	3119036	Rv2809				3115408	3115719		1	N	
638		+			3111822	3119036	Rv2811				3116139	3116747		1	N	
638		+			3111822	3119036	Rv2812				3116818	3118227		1	N	
638		+			3111822	3119036	Rv2813				3118224	3119036		1	N	
641		-			3120566	3149976	Rv2814c				3121504	3120566		1	N	
641		-			3120566	3149976	Rv2815c				3121827	3121501		1	N	
641		-			3120566	3149976	Rv2816c				3123966	3123625		1	N	
641		-			3120566	3149976	Rv2817c				3124983	3123967		1	N	
641		-			3120566	3149976	Rv2818c				3126144	3124996		1	N	
641		-			3120566	3149976	Rv2819c				3127367	3126240		1	N	
641		-			3120566	3149976	Rv2820c				3128272	3127364		1	N	
641		-			3120566	3149976	Rv2821c				3128963	3128253		1	N	
641		-			3120566	3149976	Rv2822c				3129347	3128973		1	N	
641		-			3120566	3149976	Rv2823c				3131773	3129344		1	N	
641		-			3120566	3149976	Rv2824c				3132714	3131770		1	N	
641		-			3120566	3149976	Rv2825c				3133539	3132892		1	N	
641		-			3120566	3149976	Rv2826c				3134593	3133709		1	N	
641		-			3120566	3149976	Rv2827c				3135483	3134596		1	N	
641		-			3120566	3149976	Rv2828c				3136333	3135788		1	N	
641		-			3120566	3149976	Rv2829c				3137012	3136620		1	N	
641		-			3120566	3149976	Rv2830c				3137236	3137009		1	Y	
641		-			3120566	3149976	Rv2832c				3139181	3138099		1	N	
641		-			3120566	3149976	Rv2833c				3140484	3139174		1	N	
641		-			3120566	3149976	Rv2834c				3141314	3140487		1	N	
641		-			3120566	3149976	Rv2835c				3142222	3141311		1	N	
641		-			3120566	3149976	Rv2836c				3143628	3142309		1	N	
641		-			3120566	3149976	Rv2837c				3144645	3143635		1	N	
641		-			3120566	3149976	Rv2838c				3145171	3144620		1	N	
641		-			3120566	3149976	Rv2839c				3147873	3145171		1	N	
641		-			3120566	3149976	Rv2840c				3148258	3147959		1	N	
641		-			3120566	3149976	Rv2841c				3149428	3148385		1	N	
641		-			3120566	3149976	Rv2842c				3149976	3149425		1	N	
643		+			3150171	3151201	Rv2843				3150171	3150716		1	Y	
643		+			3150171	3151201	Rv2844				3150713	3151201		1	N	
644		-			3151202	3162061	Rv2845c				3152950	3151202		1	Y	
644		-			3151202	3162061	Rv2846c				3154631	3153039		1	Y	
644		-			3151202	3162061	Rv2847c				3155871	3154654		1	Y	
644		-			3151202	3162061	Rv2848c				3157521	3156148		1	N	
644		-			3151202	3162061	Rv2849c				3158144	3157521		1	N	
644		-			3151202	3162061	Rv2850c				3160054	3158165		1	N	
644		-			3151202	3162061	Rv2851c				3160521	3160051		1	N	
644		-			3151202	3162061	Rv2852c				3162061	3160580		1	N	
645		+			3162268	3167802	Rv2853				3162268	3164115		1	N	
645		+			3162268	3167802	Rv2854				3164152	3165192		1	N	
645		+			3162268	3167802	Rv2855				3165205	3166584		1	N	
645		+			3162268	3167802	Rv2856				3166684	3167802		1	N	
646		-			3168583	3177265	Rv2857c				3169359	3168583		1	N	
646		-			3168583	3177265	Rv2858c				3170723	3169356		1	N	
646		-			3168583	3177265	Rv2859c				3171646	3170720		1	N	
646		-			3168583	3177265	Rv2860c				3173000	3171627		1	N	
646		-			3168583	3177265	Rv2861c				3174017	3173160		1	Y	
646		-			3168583	3177265	Rv2862c				3174643	3174059		1	N	
646		-			3168583	3177265	Rv2864c				3177265	3175454		1	Y (1 nt leader)	
647		+			3177537	3178085	Rv2865				3177537	3177818		1	Y	
647		+			3177537	3178085	Rv2866				3177822	3178085		1	N	
648		-			3178458	3183011	Rv2867c				3179312	3178458		1	N	
648		-			3178458	3183011	Rv2868c				3180531	3179368		1	N	
648		-			3178458	3183011	Rv2869c				3181762	3180548		1	N	
648		-			3178458	3183011	Rv2870c				3183011	3181770		1	Y	
649		+			3183138	3187977	Rv2871				3183138	3183395		1	Y	
649		+			3183138	3187977	Rv2872				3183382	3183825		1	N	
649		+			3183138	3187977	Rv2873				3183905	3184567		1	N	
649		+			3183138	3187977	Rv2874				3184847	3186934		1	N	
649		+			3183138	3187977	Rv2875				3187030	3187611		1	N	
649		+			3183138	3187977	Rv2876				3187663	3187977		1	N	
650		-			3188008	3193158	Rv2877c				3188871	3188008		1	N	
650		-			3188008	3193158	Rv2878c				3189397	3188876		1	N	
650		-			3188008	3193158	Rv2879c				3190152	3189583		1	N	
650		-			3188008	3193158	Rv2880c				3190678	3189851		1	N	
650		-			3188008	3193158	Rv2881c				3191621	3190701		1	N	
650		-			3188008	3193158	Rv2882c				3192201	3191644		1	N	
650		-			3188008	3193158	Rv2883c				3193158	3192373		1	N	
651		-			3194166	3202020	Rv2885c				3195548	3194166		1	N	
651		-			3194166	3202020	Rv2886c				3196432	3195545		1	N	
651		-			3194166	3202020	Rv2888c				3198285	3196864		1	N	
651		-			3194166	3202020	Rv2889c				3199107	3198292		1	N	
651		-			3194166	3202020	Rv2890c				3199982	3199119		1	N	
651		-			3194166	3202020	Rv2892c				3202020	3200794		1	N	
653		-			3203394	3214253	Rv2894c				3204290	3203394		1	Y	
653		-			3203394	3214253	Rv2895c				3205232	3204381		1	N	
653		-			3203394	3214253	Rv2896c				3206434	3205265		1	N	
653		-			3203394	3214253	Rv2897c				3207942	3206431		1	N	
653		-			3203394	3214253	Rv2898c				3208328	3207942		1	N	
653		-			3203394	3214253	Rv2899c				3209406	3208576		1	N	
653		-			3203394	3214253	Rv2900c				3211730	3209406		1	Y	
653		-			3203394	3214253	Rv2901c				3212108	3211803		1	N	
653		-			3203394	3214253	Rv2902c				3212956	3212162		1	N	
653		-			3203394	3214253	Rv2903c				3213854	3212970		1	N	
653		-			3203394	3214253	Rv2904c				3214253	3213912		1	N	
654		-			3215665	3218270	Rv2906c				3216357	3215665		1	N	
654		-			3215665	3218270	Rv2907c				3216891	3216361		1	N	
654		-			3215665	3218270	Rv2908c				3217147	3216905		1	N	
654		-			3215665	3218270	Rv2909c				3217643	3217155		1	N	
654		-			3215665	3218270	Rv2910c				3218270	3217827		1	N	
655		-			3219274	3226285	Rv2912c				3219861	3219274		1	N	
655		-			3219274	3226285	Rv2913c				3221698	3219863		1	N	
655		-			3219274	3226285	Rv2914c				3223524	3221767		1	Y	
655		-			3219274	3226285	Rv2915c				3224680	3223568		1	N	
655		-			3219274	3226285	Rv2916c				3226285	3224708		1	Y	
656		-			3228254	3241959	Rv2918c				3230680	3228254		1	N	
656		-			3228254	3241959	Rv2919c				3231076	3230738		1	N	
656		-			3228254	3241959	Rv2920c				3232506	3231073		1	N	
656		-			3228254	3241959	Rv2921c				3234139	3232871		1	N	
656		-			3228254	3241959	Rv2922c				3237806	3234189		1	Y	
656		-			3228254	3241959	Rv2922A				3238099	3237818		1	N	
656		-			3228254	3241959	Rv2923c				3238499	3238086		1	Y	
656		-			3228254	3241959	Rv2924c				3239470	3238601		1	N	
656		-			3228254	3241959	Rv2925c				3240551	3239829		1	N	
656		-			3228254	3241959	Rv2926c				3241171	3240548		1	N	
656		-			3228254	3241959	Rv2927c				3241959	3241222		1	N	
657		+			3242198	3276217	Rv2928				3242234	3242983		1	Y	
657		+			3242198	3276217	Rv2929				3242970	3243281		1	N	
657		+			3242198	3276217	Rv2930				3243697	3245448		1	N	
657		+			3242198	3276217	Rv2931				3245445	3251075		1	N	
657		+			3242198	3276217	Rv2932				3251072	3255688		1	N	
657		+			3242198	3276217	Rv2933				3255685	3262251		1	N	
657		+			3242198	3276217	Rv2934				3262248	3267731		1	N	
657		+			3242198	3276217	Rv2935				3267737	3272203		1	N	
657		+			3242198	3276217	Rv2936				3272214	3273209		1	N	
657		+			3242198	3276217	Rv2937				3273206	3274075		1	N	
657		+			3242198	3276217	Rv2938				3274072	3274902		1	N	
657		+			3242198	3276217	Rv2939				3274949	3276217		1	N	
658		+			3283335	3290506	Rv2941				3283335	3285077		1	Y	
658		+			3283335	3290506	Rv2942				3285070	3287832		1	N	
658		+			3283335	3290506	Rv2943				3288464	3289705		1	N	
658		+			3283335	3290506	Rv2943A				3289705	3290235		1	N	
658		+			3283335	3290506	Rv2944				3289790	3290506		1	N	
659		-			3290624	3304248	Rv2945c				3291325	3290624		1	N	
659		-			3290624	3304248	Rv2946c				3296353	3291503		1	N	
659		-			3290624	3304248	Rv2947c				3297840	3296350		1	N	
659		-			3290624	3304248	Rv2948c				3299954	3297837		1	N	
659		-			3290624	3304248	Rv2949c				3300570	3299971		1	N	
659		-			3290624	3304248	Rv2950c				3302344	3300596		1	N	
659		-			3290624	3304248	Rv2951c				3304248	3303103		1	N	
660		+			3304441	3306535	Rv2952				3304441	3305253		1	Y	
660		+			3304441	3306535	Rv2953				3305279	3306535		1	Y	
661		-			3306666	3308545	Rv2954c				3307391	3306666		1	Y	
661		-			3306666	3308545	Rv2955c				3308371	3307580		1	Y	
662		+			3308668	3310297	Rv2956				3308668	3309399		1	Y	
662		+			3308668	3310297	Rv2957				3309470	3310297		1	N	
663		-			3310714	3315122	Rv2958c				3312000	3310714		1	N	
663		-			3310714	3315122	Rv2959c				3312838	3312101		1	N	
663		-			3310714	3315122	Rv2960c				3313165	3312953		1	Y	
663		-			3310714	3315122	Rv2962c				3315122	3313773		1	N	
664		+			3315236	3317461	Rv2963				3315236	3316456		1	N	
664		+			3315236	3317461	Rv2964				3316529	3317461		1	N	
665		-			3318330	3325703	Rv2965c				3318815	3318330		1	N	
665		-			3318330	3325703	Rv2966c				3319467	3318901		1	N	
665		-			3318330	3325703	Rv2967c				3323046	3319663		1	N	
665		-			3318330	3325703	Rv2968c				3323703	3323071		1	N	
665		-			3318330	3325703	Rv2969c				3324476	3323709		1	N	
665		-			3318330	3325703	Rv2970c				3325703	3324573		1	N	
666		+			3325934	3326949	Rv2970A				3325934	3326104		1	N	
666		+			3325934	3326949	Rv2971				3326101	3326949		1	N	
667		-			3327023	3335748	Rv2972c				3327736	3327023		1	N	
667		-			3327023	3335748	Rv2973c				3329946	3327733		1	N	
667		-			3327023	3335748	Rv2974c				3331361	3329949		1	N	
667		-			3327023	3335748	Rv2975c				3331612	3331358		1	N	
667		-			3327023	3335748	Rv2976c				3332754	3332071		1	N	
667		-			3327023	3335748	Rv2977c				3333788	3332787		1	N	
667		-			3327023	3335748	Rv2978c				3335164	3333785		1	N	
667		-			3327023	3335748	Rv2979c				3335748	3335164		1	N	
668		-			3336796	3338999	Rv2981c				3337917	3336796		1	Y	
668		-			3336796	3338999	Rv2982c				3338999	3337995		1	Y	
669		+			3339118	3343118	Rv2983				3339118	3339762		1	Y	
669		+			3339118	3343118	Rv2984				3339875	3342082		1	Y	
669		+			3339118	3343118	Rv2985				3342165	3343118		1	N	
670		-			3343176	3347719	Rv2986c				3343820	3343176		1	N	
670		-			3343176	3347719	Rv2987c				3344629	3344033		1	N	
670		-			3343176	3347719	Rv2988c				3346075	3344654		1	N	
671		-			3348805	3350993	Rv2992c				3350277	3348805		1	N	
671		-			3348805	3350993	Rv2993c				3351071	3350274		1	Y	
672		-			3352458	3355069	Rv2995c				3353468	3352458		1	N	
672		-			3352458	3355069	Rv2996c				3355069	3353483		1	Y	
673		+			3355099	3359271	Rv2997				3355099	3356541		1	N	
673		+			3355099	3359271	Rv2998				3356815	3357276		1	N	
673		+			3355099	3359271	Rv2999				3357602	3358567		1	N	
673		+			3355099	3359271	Rv3000				3358612	3359271		1	N	
675		-			3359585	3364532	Rv3001c				3360586	3359585		1	N	
675		-			3359585	3364532	Rv3002c				3361130	3360624		1	N	
675		-			3359585	3364532	Rv3003c				3362986	3361130		1	N	
675		-			3359585	3364532	Rv3005c				3364532	3363693		1	Y	
676		+			3364709	3367267	Rv3006				3364709	3365830		1	Y	
676		+			3364709	3367267	Rv3008				3366644	3367267		1	N	
677		-			3365836	3388870	Rv3007c				3366414	3365836		1	Y	
677		-			3365836	3388870	Rv3009c				3368793	3367264		1	Y	
677		-			3365836	3388870	Rv3010c				3369854	3368823		1	Y	
677		-			3365836	3388870	Rv3011c				3371434	3369950		1	N	
677		-			3365836	3388870	Rv3012c				3371730	3371431		1	Y	
677		-			3365836	3388870	Rv3014c				3374620	3372545		1	Y	
677		-			3365836	3388870	Rv3015c				3375664	3374651		1	Y	
677		-			3365836	3388870	Rv3017c				3376852	3376490		1	N	
677		-			3365836	3388870	Rv3018c				3378243	3376939		1	N	
677		-			3365836	3388870	Rv3019c				3379001	3378711		1	N	
677		-			3365836	3388870	Rv3020c				3379329	3379036		1	N	
677		-			3365836	3388870	Rv3021c				3380452	3379376		1	N	
677		-			3365836	3388870	Rv3022A				3380993	3380679		1	N	
677		-			3365836	3388870	Rv3023c				3382622	3381375		1	N	
677		-			3365836	3388870	Rv3024c				3383888	3382785		1	N	
677		-			3365836	3388870	Rv3025c				3385066	3383885		1	N	
677		-			3365836	3388870	Rv3026c				3386077	3385163		1	N	
677		-			3365836	3388870	Rv3027c				3386814	3386074		1	N	
677		-			3365836	3388870	Rv3028c				3388031	3387075		1	N	
677		-			3365836	3388870	Rv3029c				3388870	3388070		1	N	
681		+			3389101	3393928	Rv3030				3389101	3389925		1	N	
681		+			3389101	3393928	Rv3031				3389922	3391502		1	N	
681		+			3389101	3393928	Rv3032				3391534	3392778		1	N	
682		-			3396458	3404921	Rv3036c				3397141	3396458		1	N	
682		-			3396458	3404921	Rv3037c				3398290	3397214		1	N	
682		-			3396458	3404921	Rv3038c				3399408	3398425		1	Y	
682		-			3396458	3404921	Rv3039c				3400183	3399419		1	N	
682		-			3396458	3404921	Rv3040c				3401058	3400192		1	N	
682		-			3396458	3404921	Rv3041c				3401900	3401055		1	Y	
682		-			3396458	3404921	Rv3042c				3403162	3401933		1	N	
682		-			3396458	3404921	Rv3043c				3404921	3403200		1	N	
683		+			3405136	3407325	Rv3044				3405121	3406215		1	Y	
683		+			3405136	3407325	Rv3045				3406285	3407325		1	N	
684		-			3407314	3415989	Rv3046c				3407688	3407314		1	Y	
684		-			3407314	3415989	Rv3047c				3408306	3408022		1	N	
684		-			3407314	3415989	Rv3048c				3409378	3408404		1	N	
684		-			3407314	3415989	Rv3049c				3411083	3409509		1	N	
684		-			3407314	3415989	Rv3050c				3411957	3411217		1	N	
684		-			3407314	3415989	Rv3051c				3414166	3412085		1	N	
684		-			3407314	3415989	Rv3052c				3414684	3414232		1	N	
684		-			3407314	3415989	Rv3053c				3414958	3414719		1	N	
684		-			3407314	3415989	Rv3054c				3415989	3415435		1	N	
685		+			3416081	3417745	Rv3055				3416081	3416695		1	N	
685		+			3416081	3417745	Rv3056				3416705	3417745		1	N	
686		-			3417799	3419376	Rv3057c				3418662	3417799		1	N	
686		-			3417799	3419376	Rv3058c				3419376	3418726		1	N	
687		-			3421741	3425427	Rv3060c				3423213	3421741		1	N	
687		-			3421741	3425427	Rv3061c				3425427	3423262		1	N	
688		+			3425584	3431838	Rv3062				3425584	3427107		1	N	
688		+			3425584	3431838	Rv3063				3427243	3429519		1	N	
688		+			3425584	3431838	Rv3065				3430387	3430710		1	N	
688		+			3425584	3431838	Rv3066				3430707	3431315		1	N	
688		+			3425584	3431838	Rv3067				3431293	3431838		1	Y	
690		+			3433692	3435573	Rv3069				3433692	3434090		1	N	
690		+			3433692	3435573	Rv3070				3434087	3434467		1	N	
690		+			3433692	3435573	Rv3071				3434464	3435573		1	N	
691		-			3435798	3436685	Rv3072c				3436322	3435798		1	N	
691		-			3435798	3436685	Rv3073c				3436685	3436329		1	Y	
692		+			3439072	3441754	Rv3076				3439090	3439548		1	Y	
692		+			3439072	3441754	Rv3077				3439541	3441352		1	N	
692		+			3439072	3441754	Rv3078				3441353	3441754		1	N	
693		-			3441770	3445988	Rv3079c				3442597	3441770		1	N	
693		-			3441770	3445988	Rv3080c				3445988	3442656		1	N	
694		+			3448504	3460807	Rv3083				3448504	3449991		1	Y	
694		+			3448504	3460807	Rv3084				3449997	3450923		1	N	
694		+			3448504	3460807	Rv3085				3450920	3451750		1	N	
694		+			3448504	3460807	Rv3086				3451781	3452887		1	N	
694		+			3448504	3460807	Rv3087				3452925	3454343		1	N	
694		+			3448504	3460807	Rv3088				3454340	3455764		1	N	
694		+			3448504	3460807	Rv3089				3455761	3457272		1	N	
694		+			3448504	3460807	Rv3090				3458211	3459098		1	N	
694		+			3448504	3460807	Rv3091				3459116	3460807		1	Y	
695		-			3460814	3463891	Rv3092c				3461734	3460814		1	N	
695		-			3460814	3463891	Rv3093c				3462764	3461760		1	N	
695		-			3460814	3463891	Rv3094c				3463891	3462761		1	N	
696		+			3463973	3465686	Rv3095				3463973	3464449		1	N	
696		+			3463973	3465686	Rv3096				3464547	3465686		1	Y	
697		-			3465778	3473904	Rv3097c				3467091	3465778		1	N	
697		-			3465778	3473904	Rv3098c				3467662	3467210		1	N	
697		-			3465778	3473904	Rv3099c				3469264	3468413		1	Y	
697		-			3465778	3473904	Rv3100c				3469783	3469301		1	N	
697		-			3465778	3473904	Rv3101c				3470679	3469786		1	N	
697		-			3465778	3473904	Rv3102c				3471372	3470680		1	Y	
697		-			3465778	3473904	Rv3103c				3471850	3471413		1	N	
697		-			3465778	3473904	Rv3104c				3472778	3471852		1	N	
697		-			3465778	3473904	Rv3105c				3473883	3472768		1	Y	
698		+			3477060	3490375	Rv3108				3477060	3477500		1	N	
698		+			3477060	3490375	Rv3109				3477649	3478728		1	N	
698		+			3477060	3490375	Rv3110				3478779	3479174		1	N	
698		+			3477060	3490375	Rv3111				3479171	3479683		1	N	
698		+			3477060	3490375	Rv3112				3479700	3479951		1	N	
698		+			3477060	3490375	Rv3113				3480074	3480742		1	N	
698		+			3477060	3490375	Rv3114				3480759	3481289		1	N	
698		+			3477060	3490375	Rv3115				3481451	3482698		1	N	
698		+			3477060	3490375	Rv3116				3482776	3483945		1	N	
698		+			3477060	3490375	Rv3117				3483974	3484807		1	N	
698		+			3477060	3490375	Rv3118				3484809	3485111		1	N	
698		+			3477060	3490375	Rv3119				3485132	3485575		1	N	
