operon no.	locus tag	start	end	sense		in operon	strand	in_operon	P1	P2	P3	P4	TSS_type	number_of_TSS	internal 	flag	non-coding	RNA	distance_between_start_and_first_tss
1928	CCNA_03271	602343	603548	-	CDS	n	-	n	602329				POTENTIAL	1	n	simple	0	0	14
1929	CCNA_03274	600175	600291	-	CDS	y	-	y					NO	0	n	simple	0	0	
1929	CCNA_03275	600084	600224	-	CDS	y	-	y					NO	0	n	simple	0	0	
1931	CCNA_03277	597889	598938	-	CDS	n	-	n					NO	0	n	simple	0	0	
1932	CCNA_03278	596665	597783	-	CDS	n	-	n	596665				TRUE	1	n	simple	0	0	0
1933	CCNA_03279	595683	596519	-	CDS	n	-	n	595624				POTENTIAL	1	n	simple	0	0	59
1934	CCNA_03280	591987	595427	-	CDS	n	-	n	591955				TRUE	1	y	complex	0	0	32
1937	CCNA_03283	589209	590228	-	CDS	n	-	n	589186				TRUE	1	n	simple	0	0	23
1940	CCNA_03286	586362	587042	-	CDS	y	-	y	586189				TRUE	1	n	simple	0	0	173
1940	CCNA_03287	586189	586494	-	CDS	y	-	y	586189				TRUE	1	n	simple	0	0	0
1942	CCNA_03290	585039	585515	-	CDS	y	-	y	583847				POTENTIAL	1	n	simple	0	0	1192
1942	CCNA_03291	583983	584981	-	CDS	y	-	y	583847				POTENTIAL	1	n	simple	0	0	136
1943	CCNA_03292	582302	583855	-	CDS	y	-	y	580090				POTENTIAL	1	n	simple	0	0	2212
1943	CCNA_03293	580119	582209	-	CDS	y	-	y	580090				POTENTIAL	1	n	simple	0	0	29
1944	CCNA_03294	578483	579709	-	CDS	n	-	n	578387				TRUE	1	n	simple	0	0	96
1947	CCNA_03298	570347	573724	-	CDS	n	-	n					NO	0	n	simple	0	0	
1949	CCNA_03302	563473	564456	-	CDS	n	-	n	563453				TRUE	1	n	simple	0	0	20
1950	CCNA_03303	562060	563250	-	CDS	y	-	y	558668				TRUE	1	y	complex	0	0	3392
1950	CCNA_03304	559862	561940	-	CDS	y	-	y	558668				TRUE	1	y	complex	0	0	1194
1950	CCNA_03305	559274	559747	-	CDS	y	-	y	558668				TRUE	1	y	complex	0	0	606
1950	CCNA_03306	558889	559260	-	CDS	y	-	y	558668				TRUE	1	y	complex	0	0	221
1952	CCNA_03310	555924	556481	-	CDS	y	-	y	555329				TRUE	1	y	complex	0	0	595
1952	CCNA_03311	555596	555913	-	CDS	y	-	y	555329				TRUE	1	y	complex	0	0	267
1954	CCNA_03313	554575	554991	-	CDS	n	-	n	554540				TRUE	1	n	simple	0	0	35
1958	CCNA_03317	546682	549933	-	CDS	n	-	n					NO	0	n	simple	0	0	
1959	CCNA_03318	545180	546556	-	CDS	n	-	n					NO	0	n	simple	0	0	
1960	CCNA_03319	544198	544998	-	CDS	n	-	n	544193				TRUE	1	n	simple	0	0	5
1962	CCNA_03321	540448	540816	-	CDS	y	-	y	536393				TRUE	1	y	complex	0	0	4055
1962	CCNA_03322	538721	540301	-	CDS	y	-	y	536393				TRUE	1	y	complex	0	0	2328
1962	CCNA_03323	537379	538569	-	CDS	y	-	y	536393				TRUE	1	y	complex	0	0	986
1962	CCNA_03324	536815	537243	-	CDS	y	-	y	536393				TRUE	1	y	complex	0	0	422
1962	CCNA_03325	536418	536744	-	CDS	y	-	y	536393				TRUE	1	y	complex	0	0	25
1970	CCNA_03342	519600	520043	-	CDS	y	-	y	516560				POTENTIAL	1	n	simple	0	0	3040
1970	CCNA_03343	518737	519603	-	CDS	y	-	y	516560				POTENTIAL	1	n	simple	0	0	2177
1970	CCNA_03344	517707	518747	-	CDS	y	-	y	516560				POTENTIAL	1	n	simple	0	0	1147
1970	CCNA_03345	517093	517710	-	CDS	y	-	y	516560				POTENTIAL	1	n	simple	0	0	533
1970	CCNA_03346	516575	517096	-	CDS	y	-	y	516560				POTENTIAL	1	n	simple	0	0	15
1970.1	CCNA_03338	522196	523527	-	CDS	y	-	y	520119				TRUE	1	y	complex	0	0	2077
1970.1	CCNA_03339	521387	522199	-	CDS	y	-	y	520119				TRUE	1	y	complex	0	0	1268
1970.1	CCNA_03340	520861	521379	-	CDS	y	-	y	520119				TRUE	1	y	complex	0	0	742
1970.1	CCNA_03341	520158	520856	-	CDS	y	-	y	520119				TRUE	1	y	complex	0	0	39
1970.2	CCNA_03335	525213	526439	-	CDS	y	-	y	523711				TRUE	1	n	simple	0	0	1502
1970.2	CCNA_03336	524368	525222	-	CDS	y	-	y	523711				TRUE	1	n	simple	0	0	657
1970.2	CCNA_03337	523724	524290	-	CDS	y	-	y	523711				TRUE	1	n	simple	0	0	13
1970.3	CCNA_03328	533025	533852	-	CDS	y	-	y	526488				TRUE	1	y	complex	0	0	6537
1970.3	CCNA_03329	532873	532989	-	CDS	y	-	y	526488				TRUE	1	y	complex	0	0	6385
1970.3	CCNA_03330	532349	532933	-	CDS	y	-	y	526488				TRUE	1	y	complex	0	0	5861
1970.3	CCNA_03331	531549	532352	-	CDS	y	-	y	526488				TRUE	1	y	complex	0	0	5061
1970.3	CCNA_03332	530672	531496	-	CDS	y	-	y	526488				TRUE	1	y	complex	0	0	4184
1970.3	CCNA_03333	528268	530661	-	CDS	y	-	y	526488				TRUE	1	y	complex	0	0	1780
1970.3	CCNA_03334	526536	528416	-	CDS	y	-	y	526488				TRUE	1	y	complex	0	0	48
1973	CCNA_03349	513764	513952	-	CDS	n	-	n					NO	0	n	simple	0	0	
1975	CCNA_03351	512550	513512	-	CDS	n	-	n					NO	0	n	simple	0	0	
1976	CCNA_03352	511727	512482	-	CDS	n	-	n	511690				TRUE	1	n	simple	0	0	37
1977	CCNA_03353	510799	511632	-	CDS	y	-	y	509863				TRUE	1	n	simple	0	0	936
1977	CCNA_03354	510133	510777	-	CDS	y	-	y	509863				TRUE	1	n	simple	0	0	270
1978	CCNA_03355	507813	509798	-	CDS	n	-	n	507805				TRUE	1	y	complex	0	0	8
1979	CCNA_03356	507417	507743	-	CDS	y	-	y	506953	506961			TRUE	multiple	n	complex	0	0	464
1979	CCNA_03357	507030	507413	-	CDS	y	-	y	506953	506961			TRUE	multiple	n	complex	0	0	77
1981	CCNA_03273	501644	502288	-	CDS	y	-	y					NO	0	n	simple	0	0	
1981	CCNA_03362	501118	501657	-	CDS	y	-	y					NO	0	n	simple	0	0	
1986	CCNA_03369	496888	497463	-	CDS	n	-	n	496816				TRUE	1	n	simple	0	0	72
1988	CCNA_03372	495388	495573	-	CDS	n	-	n	495360				TRUE	1	n	simple	0	0	28
1988.1	CCNA_03371	495726	496205	-	CDS	n	-	n	495694	495701			TRUE	multiple	n	complex	0	0	32
1991	CCNA_03375	493249	494124	-	CDS	y	-	y					NO	0	y	complex	0	0	
1991	CCNA_03376	492713	493252	-	CDS	y	-	y					NO	0	y	complex	0	0	
1991	CCNA_03377	492261	492716	-	CDS	y	-	y					NO	0	y	complex	0	0	
1993	CCNA_03379	491065	491292	-	CDS	y	-	y	490374				TRUE	1	n	simple	0	0	691
1993	CCNA_03380	490394	491065	-	CDS	y	-	y	490374				TRUE	1	n	simple	0	0	20
1995	CCNA_03383	485842	487695	-	CDS	n	-	n	485724	485822			TRUE	multiple	n	complex	0	0	118
1997	CCNA_03385	484796	485284	-	CDS	n	-	n	484796				TRUE	1	n	simple	0	0	0
1999	CCNA_03387	481717	482430	-	CDS	y	-	y					NO	0	y	complex	0	0	
1999	CCNA_03388	480942	481667	-	CDS	y	-	y					NO	0	y	complex	0	0	
1999	CCNA_03389	480007	480942	-	CDS	y	-	y					NO	0	y	complex	0	0	
2001	CCNA_03392	478085	479170	-	CDS	y	-	y					NO	0	n	simple	0	0	
2001	CCNA_03393	477588	478079	-	CDS	y	-	y					NO	0	n	simple	0	0	
2005	CCNA_03397	474090	474320	-	CDS	y	-	y					NO	0	y	complex	0	0	
2005	CCNA_03398	473480	474031	-	CDS	y	-	y					NO	0	y	complex	0	0	
2005	CCNA_03399	472936	473553	-	CDS	y	-	y					NO	0	y	complex	0	0	
2007	CCNA_03401	471839	472552	-	CDS	n	-	n	471789	471824			TRUE	multiple	n	complex	0	0	50
2008	CCNA_03402	470724	471698	-	CDS	n	-	n	470697				TRUE	1	n	simple	0	0	27
2011	CCNA_03405	469063	469740	-	CDS	n	-	n	469063				TRUE	1	n	simple	0	0	0
2013	CCNA_03407	467142	468572	-	CDS	y	-	y	464305				TRUE	1	y	complex	0	0	2837
2013	CCNA_03408	466228	467145	-	CDS	y	-	y	464305				TRUE	1	y	complex	0	0	1923
2013	CCNA_03409	465234	466190	-	CDS	y	-	y	464305				TRUE	1	y	complex	0	0	929
2013	CCNA_03410	464361	465173	-	CDS	y	-	y	464305				TRUE	1	y	complex	0	0	56
2014	CCNA_03412	462107	463525	-	CDS	y	-	y					NO	0	n	simple	0	0	
2014	CCNA_03413	461743	462078	-	CDS	y	-	y					NO	0	n	simple	0	0	
2014	CCNA_03414	460575	461717	-	CDS	y	-	y					NO	0	n	simple	0	0	
2015	CCNA_03415	460226	460456	-	CDS	n	-	n	460195	460207			TRUE	multiple	n	complex	0	0	31
2016	CCNA_03416	459161	460162	-	CDS	n	-	n	459138				POTENTIAL	1	n	simple	0	0	23
2017	CCNA_03417	458166	459089	-	CDS	y	-	y	457689				POTENTIAL	1	n	simple	0	0	477
2017	CCNA_03418	457689	458162	-	CDS	y	-	y	457689				POTENTIAL	1	n	simple	0	0	0
2019	CCNA_03421	455038	456393	-	CDS	y	-	y	452686	452711	452799	452810	TRUE	multiple	y	complex	0	0	2352
2019	CCNA_03422	453241	455031	-	CDS	y	-	y	452686	452711	452799	452810	TRUE	multiple	y	complex	0	0	555
2019	CCNA_03423	452810	453199	-	CDS	y	-	y	452686	452711	452799	452810	TRUE	multiple	y	complex	0	0	124
2021	CCNA_03426	450615	451079	-	CDS	n	-	n	450351				TRUE	1	n	simple	0	0	264
2023	CCNA_03907	449983	450318	-	CDS	y	-	y	449634				TRUE	1	n	simple	0	0	349
2023	CCNA_03428	449666	449935	-	CDS	y	-	y	449634				TRUE	1	n	simple	0	0	32
2024	CCNA_03429	448947	449564	-	CDS	y	-	y	448745				TRUE	1	n	simple	0	0	202
2024	CCNA_03430	448822	448947	-	CDS	y	-	y	448745				TRUE	1	n	simple	0	0	77
2026	CCNA_03432	446476	447321	-	CDS	n	-	n	446453				TRUE	1	n	simple	0	0	23
2029	CCNA_03437	440144	440641	-	CDS	y	-	y	439499				TRUE	1	n	simple	0	0	645
2029	CCNA_03438	439768	440097	-	CDS	y	-	y	439499				TRUE	1	n	simple	0	0	269
2030	CCNA_03439	439541	439666	-	CDS	n	-	n	439499				TRUE	1	n	simple	0	0	42
2031	CCNA_03440	438442	439434	-	CDS	y	-	y	437074				TRUE	1	y	complex	0	0	1368
2031	CCNA_03441	438073	438441	-	CDS	y	-	y	437074				TRUE	1	y	complex	0	0	999
2031	CCNA_03442	437648	438058	-	CDS	y	-	y	437074				TRUE	1	y	complex	0	0	574
2031	CCNA_03443	437143	437625	-	CDS	y	-	y	437074				TRUE	1	y	complex	0	0	69
2034	CCNA_03446	429937	431802	-	CDS	n	-	n	429905				POTENTIAL	1	n	simple	0	0	32
2035	CCNA_03447	429571	429846	-	CDS	y	-	y	427439				TRUE	1	n	simple	0	0	2132
2035	CCNA_03448	429060	429533	-	CDS	y	-	y	427439				TRUE	1	n	simple	0	0	1621
2035	CCNA_03449	427458	428990	-	CDS	y	-	y	427439				TRUE	1	n	simple	0	0	19
2038	CCNA_03452	426237	426476	-	CDS	y	-	y	425589				POTENTIAL	1	n	simple	0	0	648
2038	CCNA_03453	425589	426218	-	CDS	y	-	y	425589				POTENTIAL	1	n	simple	0	0	0
2042	CCNA_03457	421663	422442	-	CDS	y	-	y	421076				TRUE	1	y	complex	0	0	587
2042	CCNA_03458	421280	421765	-	CDS	y	-	y	421076				TRUE	1	y	complex	0	0	204
2042	CCNA_03992	421212	421289	-	CDS	y	-	y	421076				TRUE	1	y	complex	0	0	136
2044	CCNA_03460	418782	419282	-	CDS	y	-	y	418251	418304			POTENTIAL	multiple	n	simple	0	0	531
2044	CCNA_03461	418366	418785	-	CDS	y	-	y	418251	418304			POTENTIAL	multiple	n	simple	0	0	115
2045	CCNA_03462	416654	418234	-	CDS	y	-	y	413423				TRUE	1	y	complex	0	0	3231
2045	CCNA_03463	415311	416657	-	CDS	y	-	y	413423				TRUE	1	y	complex	0	0	1888
2045	CCNA_03464	414827	415192	-	CDS	y	-	y	413423				TRUE	1	y	complex	0	0	1404
2045	CCNA_03465	413680	414807	-	CDS	y	-	y	413423				TRUE	1	y	complex	0	0	257
2047	CCNA_03467	409992	412496	-	CDS	n	-	n					NO	0	n	simple	0	0	
2052	CCNA_03473	403389	403781	-	CDS	y	-	y	403144				TRUE	1	y	complex	0	0	245
2052	CCNA_03474	403165	403392	-	CDS	y	-	y	403144				TRUE	1	y	complex	0	0	21
2054	CCNA_03477	401274	401687	-	CDS	n	-	n					NO	0	n	simple	0	0	
2056	CCNA_03479	399672	400118	-	CDS	n	-	n					NO	0	n	simple	0	0	
2058	CCNA_03482	397354	398115	-	CDS	y	-	y	396376				TRUE	1	n	simple	0	0	978
2058	CCNA_03483	396413	397357	-	CDS	y	-	y	396376				TRUE	1	n	simple	0	0	37
2059	CCNA_03484	395845	396309	-	CDS	y	-	y	394406				TRUE	1	y	complex	0	0	1439
2059	CCNA_03485	394869	395843	-	CDS	y	-	y	394406				TRUE	1	y	complex	0	0	463
2059	CCNA_03486	394406	394834	-	CDS	y	-	y	394406				TRUE	1	y	complex	0	0	0
2061	CCNA_03488	393480	394019	-	CDS	n	-	n	393459				TRUE	1	n	simple	0	0	21
2062	CCNA_03489	392402	393367	-	CDS	n	-	n	392148				TRUE	1	n	simple	0	0	254
2063	CCNA_03490	392112	392333	-	CDS	y	-	y	391250				TRUE	1	y	complex	0	0	862
2063	CCNA_03491	391277	392059	-	CDS	y	-	y	391250				TRUE	1	y	complex	0	0	27
2064	CCNA_03492	390445	391212	-	CDS	n	-	n	390445				POTENTIAL	1	n	simple	0	0	0
2065	CCNA_03493	389810	390241	-	CDS	y	-	y	387793				TRUE	1	y	complex	0	0	2017
2065	CCNA_03494	388739	389800	-	CDS	y	-	y	387793				TRUE	1	y	complex	0	0	946
2065	CCNA_03495	387870	388667	-	CDS	y	-	y	387793				TRUE	1	y	complex	0	0	77
2066	CCNA_03496	387005	387772	-	CDS	n	-	n	387005				POTENTIAL	1	n	simple	0	0	0
2068	CCNA_03500	384366	385775	-	CDS	y	-	y	381425	381436			TRUE	multiple	y	complex	0	0	2941
2068	CCNA_03501	383365	384342	-	CDS	y	-	y	381425	381436			TRUE	multiple	y	complex	0	0	1940
2068	CCNA_03502	382151	383434	-	CDS	y	-	y	381425	381436			TRUE	multiple	y	complex	0	0	726
2068	CCNA_03503	381476	382117	-	CDS	y	-	y	381425	381436			TRUE	multiple	y	complex	0	0	51
2070	CCNA_03505	378969	379451	-	CDS	n	-	n	378869	378935			TRUE	multiple	n	complex	0	0	100
2072	CCNA_03507	376517	378184	-	CDS	y	-	y					NO	0	y	complex	0	0	
2072	CCNA_03508	375904	376482	-	CDS	y	-	y					NO	0	y	complex	0	0	
2072	CCNA_03509	374615	375886	-	CDS	y	-	y					NO	0	y	complex	0	0	
2072	CCNA_03510	373171	374568	-	CDS	y	-	y					NO	0	y	complex	0	0	
2072	CCNA_03511	372485	373171	-	CDS	y	-	y					NO	0	y	complex	0	0	
2072	CCNA_03512	372130	372492	-	CDS	y	-	y					NO	0	y	complex	0	0	
2073	CCNA_03514	370364	371014	-	CDS	y	-	y	366335				TRUE	1	y	complex	0	0	4029
2073	CCNA_03515	370225	370386	-	CDS	y	-	y	366335				TRUE	1	y	complex	0	0	3890
2073	CCNA_03516	369209	370228	-	CDS	y	-	y	366335				TRUE	1	y	complex	0	0	2874
2073	CCNA_03517	367443	369101	-	CDS	y	-	y	366335				TRUE	1	y	complex	0	0	1108
2073	CCNA_03518	366487	367416	-	CDS	y	-	y	366335				TRUE	1	y	complex	0	0	152
2073.1	CCNA_03513	371084	371956	-	CDS	n	-	n	371023				TRUE	1	n	simple	0	0	61
2076	CCNA_03523	362097	362594	-	CDS	n	-	n	361825				POTENTIAL	1	n	simple	0	0	272
2077	CCNA_03524	359929	361809	-	CDS	y	-	y					NO	0	n	simple	0	0	
2077	CCNA_03525	359578	359919	-	CDS	y	-	y					NO	0	n	simple	0	0	
2079	CCNA_03527	358108	359469	-	CDS	n	-	n	358026				TRUE	1	n	simple	0	0	82
2080	CCNA_03528	357249	357965	-	CDS	n	-	n	357195	357249			POTENTIAL	multiple	n	simple	0	0	54
2082	CCNA_03530	355964	356344	-	CDS	n	-	n					NO	0	n	simple	0	0	
2083	CCNA_03531	354385	355899	-	CDS	n	-	n					NO	0	n	simple	0	0	
2085	CCNA_03533	350762	352555	-	CDS	n	-	n	350762				TRUE	1	n	simple	0	0	0
2088	CCNA_03538	345911	346780	-	CDS	n	-	n	345911				TRUE	1	n	simple	0	0	0
2091	CCNA_03549	334786	337188	-	CDS	n	-	n					NO	0	n	simple	0	0	
2094	CCNA_03556	329955	330275	-	CDS	n	-	n					NO	0	n	simple	0	0	
2095	CCNA_03557	329120	329845	-	CDS	n	-	n	329057	329068			TRUE	multiple	n	complex	0	0	63
2096	CCNA_03558	328652	328912	-	CDS	y	-	y	323554				TRUE	1	y	complex	0	0	5098
2096	CCNA_03559	328401	328652	-	CDS	y	-	y	323554				TRUE	1	y	complex	0	0	4847
2096	CCNA_03560	326782	328401	-	CDS	y	-	y	323554				TRUE	1	y	complex	0	0	3228
2096	CCNA_03561	325859	326734	-	CDS	y	-	y	323554				TRUE	1	y	complex	0	0	2305
2096	CCNA_03562	324292	325824	-	CDS	y	-	y	323554				TRUE	1	y	complex	0	0	738
2096	CCNA_03563	323685	324239	-	CDS	y	-	y	323554				TRUE	1	y	complex	0	0	131
2097	CCNA_03564	323253	323492	-	CDS	n	-	n	323253				TRUE	1	n	simple	0	0	0
2098	CCNA_03565	322776	323099	-	CDS	n	-	n	322649				TRUE	1	n	simple	0	0	127
2100.5	CCNA_03994	317703	317876	-	CDS	n	-	n	317559				TRUE	1	y	complex	0	0	144
2101	CCNA_03573	315308	317053	-	CDS	n	-	n	315076	315282			TRUE	multiple	n	complex	0	0	232
2102	CCNA_03574	312788	315190	-	CDS	n	-	n	312738				TRUE	1	y	complex	0	0	50
2104	CCNA_03576	311001	311282	-	CDS	n	-	n					NO	0	n	simple	0	0	
2105	CCNA_03577	308046	310937	-	CDS	n	-	n	308046				TRUE	1	n	simple	0	0	0
2107	CCNA_03580	305030	305488	-	CDS	n	-	n					NO	0	n	simple	0	0	
2109	CCNA_03582	303259	304056	-	CDS	y	-	y	303071				TRUE	1	y	complex	0	0	188
2109	CCNA_03583	303071	303262	-	CDS	y	-	y	303071				TRUE	1	y	complex	0	0	0
2111	CCNA_03587	300767	300910	-	CDS	n	-	n	300721				TRUE	1	n	simple	0	0	46
2112	CCNA_03588	298974	300677	-	CDS	y	-	y	298128				TRUE	1	y	complex	0	0	846
2112	CCNA_03589	298372	298977	-	CDS	y	-	y	298128				TRUE	1	y	complex	0	0	244
2112	CCNA_03590	298184	298369	-	CDS	y	-	y	298128				TRUE	1	y	complex	0	0	56
2114	CCNA_03592	296419	296964	-	CDS	n	-	n					NO	0	n	simple	0	0	
2115	CCNA_03593	295161	296288	-	CDS	n	-	n	295087				TRUE	1	n	simple	0	0	74
2117	CCNA_03595	293652	294296	-	CDS	y	-	y	292804				POTENTIAL	1	n	simple	0	0	848
2117	CCNA_03596	293202	293609	-	CDS	y	-	y	292804				POTENTIAL	1	n	simple	0	0	398
2117	CCNA_03597	292804	293205	-	CDS	y	-	y	292804				POTENTIAL	1	n	simple	0	0	0
2123	CCNA_03604	283720	284058	-	CDS	y	-	y	280609				TRUE	1	y	complex	0	0	3111
2123	CCNA_03605	282741	283634	-	CDS	y	-	y	280609				TRUE	1	y	complex	0	0	2132
2123	CCNA_03607	280691	282574	-	CDS	y	-	y	280609				TRUE	1	y	complex	0	0	82
2124	CCNA_03609	278998	280203	-	CDS	y	-	n	278791				TRUE	1	n	simple	0	0	207
2126	CCNA_03610	277766	278596	-	CDS	y	-	y	275626				TRUE	1	y	complex	0	0	2140
2126	CCNA_03611	275922	277721	-	CDS	y	-	y	275626				TRUE	1	y	complex	0	0	296
2126	CCNA_03612	275654	275902	-	CDS	y	-	y	275626				TRUE	1	y	complex	0	0	28
2130	CCNA_03620	266452	267255	-	CDS	n	-	n					NO	0	n	simple	0	0	
2131	CCNA_03621	265548	266393	-	CDS	n	-	n	265543				POTENTIAL	1	n	simple	0	0	5
2133	CCNA_03624	262742	263752	-	CDS	n	-	n	262712				TRUE	1	n	simple	0	0	30
2135	CCNA_03626	260318	261280	-	CDS	y	-	y	257525				TRUE	1	n	simple	0	0	2793
2135	CCNA_03627	259158	260318	-	CDS	y	-	y	257525				TRUE	1	n	simple	0	0	1633
2135	CCNA_03628	257699	259186	-	CDS	y	-	y	257525				TRUE	1	n	simple	0	0	174
2136	CCNA_03629	256684	257397	-	CDS	y	-	y	256011				TRUE	1	y	complex	0	0	673
2136	CCNA_03630	256140	256706	-	CDS	y	-	y	256011				TRUE	1	y	complex	0	0	129
2139	CCNA_03634	253940	254533	-	CDS	n	-	n					NO	0	n	simple	0	0	
2140	CCNA_03996	253827	253886	-	CDS	y	-	y					NO	0	n	simple	0	0	
2140	CCNA_03635	253453	253830	-	CDS	y	-	y					NO	0	n	simple	0	0	
2141	CCNA_03636	252216	253241	-	CDS	n	-	n	252216				POTENTIAL	1	n	simple	0	0	0
2144	CCNA_03639	244102	244422	-	CDS	y	-	y					NO	0	y	complex	0	0	
2144	CCNA_03640	242820	244058	-	CDS	y	-	y					NO	0	y	complex	0	0	
2144	CCNA_03641	241909	242691	-	CDS	y	-	y					NO	0	y	complex	0	0	
2144	CCNA_03642	240114	241901	-	CDS	y	-	y					NO	0	y	complex	0	0	
2144	CCNA_03643	239659	240114	-	CDS	y	-	y					NO	0	y	complex	0	0	
2144	CCNA_03644	239285	239692	-	CDS	y	-	y					NO	0	y	complex	0	0	
2145	CCNA_03645	238526	239113	-	CDS	y	-	y	237397				POTENTIAL	1	y	complex	0	0	1129
2145	CCNA_03646	237398	238516	-	CDS	y	-	y	237397				POTENTIAL	1	y	complex	0	0	1
2147	CCNA_03655	225445	226758	-	CDS	y	-	y	221411				TRUE	1	y	complex	0	0	4034
2147	CCNA_03656	224512	225435	-	CDS	y	-	y	221411				TRUE	1	y	complex	0	0	3101
2147	CCNA_03657	223672	224499	-	CDS	y	-	y	221411				TRUE	1	y	complex	0	0	2261
2147	CCNA_03658	222439	223659	-	CDS	y	-	y	221411				TRUE	1	y	complex	0	0	1028
2147	CCNA_03659	221757	222416	-	CDS	y	-	y	221411				TRUE	1	y	complex	0	0	346
2147	CCNA_03660	221438	221707	-	CDS	y	-	y	221411				TRUE	1	y	complex	0	0	27
2148	CCNA_03661	221215	221340	-	CDS	n	-	n	221125				POTENTIAL	1	n	simple	0	0	90
2149	CCNA_03662	220531	220917	-	CDS	y	-	y	218113				TRUE	1	n	simple	0	0	2418
2149	CCNA_03663	218170	220470	-	CDS	y	-	y	218113				TRUE	1	n	simple	0	0	57
2152	CCNA_03668	212953	213141	-	CDS	n	-	n	212658				TRUE	1	n	simple	0	0	295
2153	CCNA_03669	212197	212541	-	CDS	n	-	n	212171				TRUE	1	n	simple	0	0	26
2155	CCNA_03672	209764	210384	-	CDS	n	-	n	209715				TRUE	1	n	simple	0	0	49
2156	CCNA_03673	209141	209542	-	CDS	y	-	y	208726	208752			TRUE	multiple	n	complex	0	0	415
2156	CCNA_03674	208800	209144	-	CDS	y	-	y	208726	208752			TRUE	multiple	n	complex	0	0	74
2158	CCNA_03677	205122	206333	-	CDS	n	-	n	205041				TRUE	1	n	simple	0	0	81
2160	CCNA_03679	203766	204194	-	CDS	y	-	y	199114	199142			TRUE	multiple	y	complex	0	0	4652
2160	CCNA_03680	200182	203769	-	CDS	y	-	y	199114	199142			TRUE	multiple	y	complex	0	0	1068
2160	CCNA_03681	199284	200168	-	CDS	y	-	y	199114	199142			TRUE	multiple	y	complex	0	0	170
2162	CCNA_03685	194698	196881	-	CDS	y	-	y	189593				TRUE	1	n	simple	0	0	5105
2162	CCNA_03686	189612	194672	-	CDS	y	-	y	189593				TRUE	1	n	simple	0	0	19
2163	CCNA_03687	188711	189538	-	CDS	y	-	y	188165				TRUE	1	n	simple	0	0	546
2163	CCNA_03688	188165	188638	-	CDS	y	-	y	188165				TRUE	1	n	simple	0	0	0
2165	CCNA_03690	186133	186837	-	CDS	n	-	n					NO	0	n	simple	0	0	
2165.1	CCNA_03691	185088	185966	-	CDS	n	-	n	185061				TRUE	1	n	simple	0	0	27
2168	CCNA_03693	183094	183849	-	CDS	n	-	n	183072				TRUE	1	n	simple	0	0	22
2173	CCNA_03700	173814	174233	-	CDS	n	-	n	173788				TRUE	1	n	simple	0	0	26
2174	CCNA_03701	173442	173732	-	CDS	n	-	n	173405	173416			TRUE	multiple	n	complex	0	0	37
2175	CCNA_03703	170740	171381	-	CDS	y	-	y	169185	169253			TRUE	multiple	y	complex	0	0	1555
2175	CCNA_03704	169294	170625	-	CDS	y	-	y	169185	169253			TRUE	multiple	y	complex	0	0	109
2175.1	CCNA_03702	171530	173239	-	CDS	n	-	n	171328	171460			TRUE	multiple	n	complex	0	0	202
2179	CCNA_03708	167079	167447	-	CDS	y	-	y					NO	0	n	simple	0	0	
2179	CCNA_03709	166654	167064	-	CDS	y	-	y					NO	0	n	simple	0	0	
2180	CCNA_03710	165947	166489	-	CDS	y	-	y	165313				TRUE	1	y	complex	0	0	634
2180	CCNA_03711	165313	165939	-	CDS	y	-	y	165313				TRUE	1	y	complex	0	0	0
2181	CCNA_03714	162195	162953	-	CDS	y	-	y	161506	161517	161529		TRUE	multiple	n	complex	0	0	689
2181	CCNA_03715	161626	162186	-	CDS	y	-	y	161506	161517	161529		TRUE	multiple	n	complex	0	0	120
2181.1	CCNA_03712	164635	165249	-	CDS	y	-	y	163068	163076			TRUE	multiple	y	complex	0	0	1567
2181.1	CCNA_03713	163092	164585	-	CDS	y	-	y	163068	163076			TRUE	multiple	y	complex	0	0	24
2181.5	CCNA_03716	160905	161567	-	CDS	y	-	y	160048				TRUE	1	y	complex	0	0	857
2181.5	CCNA_03717	160321	160938	-	CDS	y	-	y	160048				TRUE	1	y	complex	0	0	273
2183	CCNA_03719	157949	158749	-	CDS	n	-	n	157930				POTENTIAL	1	n	simple	0	0	19
2186	CCNA_03723	151103	151540	-	CDS	n	-	n	151076				POTENTIAL	1	n	simple	0	0	27
2189	CCNA_03726	147412	148572	-	CDS	n	-	n	147373				TRUE	1	y	complex	0	0	39
2191	CCNA_03728	145924	146169	-	CDS	n	-	n	145904				TRUE	1	n	simple	0	0	20
2192	CCNA_03729	145133	145786	-	CDS	n	-	n					NO	0	n	simple	0	0	
2193	CCNA_03730	144179	145060	-	CDS	y	-	y	143637				TRUE	1	n	simple	0	0	542
2193	CCNA_03731	143637	144182	-	CDS	y	-	y	143637				TRUE	1	n	simple	0	0	0
2195	CCNA_03733	141084	142394	-	CDS	n	-	n	141036				TRUE	1	n	simple	0	0	48
2196	CCNA_03734	138953	140989	-	CDS	n	-	n	138910				TRUE	1	n	simple	0	0	43
2200	CCNA_03739	133344	133799	-	CDS	y	-	y	132312				TRUE	1	n	simple	0	0	1032
2200	CCNA_03740	132339	133325	-	CDS	y	-	y	132312				TRUE	1	n	simple	0	0	27
2201	CCNA_03741	131147	132271	-	CDS	n	-	n					NO	0	n	simple	0	0	
2203	CCNA_03743	129229	130668	-	CDS	y	-	y	128217				TRUE	1	y	complex	0	0	1012
