operon no.	locus tag	start	end 	sense		in operon	strand	in_operon	P1	P2	P3	P4	TSS_type	number_of_TSS	internal 	flag	non-coding	RNA	distance_between_start_and_first_tss
1725	CCNA_02959	3116116	3116976	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1726	CCNA_02960	3117044	3117358	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1728	CCNA_02962	3119025	3119252	+	CDS	n	+	y	3118694	3118708	3118730	0	TRUE	multiple	y	complex	0	0	81
1730	CCNA_02964	3119851	3120858	+	CDS	n	+	n	3119767	3119851	0	0	POTENTIAL	multiple	n	simple	0	0	84
1732	CCNA_02967	3122780	3125179	+	CDS	n	+	n	3122771	0	0	0	POTENTIAL	1	n	simple	0	0	9
1732.1	CCNA_02969	3126055	3126609	+	CDS	y	+	y	3125981	0	0	0	TRUE	1	n	simple	0	0	74
1732.1	CCNA_02970	3126652	3127023	+	CDS	y	+	y	3125981	0	0	0	TRUE	1	n	simple	0	0	74
1735	CCNA_02973	3128811	3129101	+	CDS	y	+	y	3128811	0	0	0	POTENTIAL	1	n	simple	0	0	0
1735	CCNA_02974	3129098	3129376	+	CDS	y	+	y	3128811	0	0	0	POTENTIAL	1	n	simple	0	0	0
1735	CCNA_02975	3129406	3131328	+	CDS	y	+	y	3128811	0	0	0	POTENTIAL	1	n	simple	0	0	0
1737	CCNA_02977	3132063	3132632	+	CDS	n	+	n	3132046	0	0	0	TRUE	1	n	simple	0	0	17
1738	CCNA_02978	3132879	3134357	+	CDS	n	+	n	3132835	0	0	0	TRUE	1	n	simple	0	0	44
1740	CCNA_02981	3136476	3136934	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1741	CCNA_02982	3137112	3138284	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1741	CCNA_02983	3138328	3139320	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1741	CCNA_02984	3139317	3139760	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1741	CCNA_02985	3139760	3140485	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1743	CCNA_02987	3142543	3142782	+	CDS	n	+	n	3142543	0	0	0	POTENTIAL	1	n	simple	0	0	0
1744	CCNA_02988	3142849	3143337	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1745	CCNA_02989	3143413	3143955	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1747	CCNA_03903	3144126	3144539	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1747	CCNA_02991	3144404	3144898	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1750	CCNA_02995	3150659	3151312	+	CDS	n	+	n	3150636	0	0	0	POTENTIAL	1	n	simple	0	0	23
1757	CCNA_03003	3156484	3158154	+	CDS	y	+	y	3156442	0	0	0	TRUE	1	n	simple	0	0	42
1757	CCNA_03004	3158154	3159056	+	CDS	y	+	y	3156442	0	0	0	TRUE	1	n	simple	0	0	42
1757	CCNA_03005	3159067	3159513	+	CDS	y	+	y	3156442	0	0	0	TRUE	1	n	simple	0	0	42
1758	CCNA_03006	3159681	3160784	+	CDS	y	+	y	3159561	0	0	0	TRUE	1	y	complex	0	0	120
1758	CCNA_03007	3160905	3162440	+	CDS	y	+	y	3159561	0	0	0	TRUE	1	y	complex	0	0	120
1758	CCNA_03008	3162470	3163063	+	CDS	y	+	y	3159561	0	0	0	TRUE	1	y	complex	0	0	120
1758	CCNA_03009	3163060	3163908	+	CDS	y	+	y	3159561	0	0	0	TRUE	1	y	complex	0	0	120
1761	CCNA_03012	3165259	3165822	+	CDS	y	+	y	3165236	0	0	0	TRUE	1	n	simple	0	0	23
1761	CCNA_03013	3165964	3167547	+	CDS	y	+	y	3165236	0	0	0	TRUE	1	n	simple	0	0	23
1764	CCNA_03020	3174508	3175635	+	CDS	n	+	n	3174439	0	0	0	POTENTIAL	1	n	simple	0	0	69
1767	CCNA_03025	3180278	3180784	+	CDS	y	+	y	3179982	3179991	0	0	TRUE	multiple	y	complex	0	0	296
1767	CCNA_03026	3180781	3181482	+	CDS	y	+	y	3179982	3179991	0	0	TRUE	multiple	y	complex	0	0	296
1767	CCNA_03027	3181645	3182982	+	CDS	y	+	y	3179982	3179991	0	0	TRUE	multiple	y	complex	0	0	296
1769	CCNA_03030	3184852	3185538	+	CDS	n	+	n	3184755	0	0	0	TRUE	1	n	simple	0	0	97
1771	CCNA_03033	3188072	3188896	+	CDS	n	+	n	3188051	0	0	0	TRUE	1	y	complex	0	0	21
1775	CCNA_03044	3199019	3199450	+	CDS	n	+	n	3198994	0	0	0	TRUE	1	n	simple	0	0	25
1776	CCNA_03045	3199543	3200094	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1776	CCNA_03046	3200091	3200642	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1781	CCNA_03053	3207465	3208235	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1782	CCNA_03054	3209150	3210088	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1787	CCNA_03060	3212737	3212916	+	CDS	n	+	y	3212691	3212717	0	0	TRUE	multiple	n	complex	0	0	46
1788	CCNA_03061	3213009	3213830	+	CDS	n	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
1791	CCNA_03065	3216939	3217313	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1794	CCNA_03068	3220072	3220701	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1794	CCNA_03069	3220698	3221069	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1794	CCNA_03070	3221073	3221288	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1795	CCNA_03071	3221505	3222779	+	CDS	n	+	n	3221463	0	0	0	TRUE	1	n	simple	0	0	42
1796	CCNA_03072	3222860	3223564	+	CDS	n	+	n	3222851	0	0	0	TRUE	1	n	simple	0	0	9
1797	CCNA_03073	3223642	3224166	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1797	CCNA_03074	3224166	3224888	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1797	CCNA_03075	3224885	3225436	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1798	CCNA_03076	3225530	3227779	+	CDS	y	+	y	3225530	0	0	0	POTENTIAL	1	n	simple	0	0	0
1798	CCNA_03077	3227958	3228143	+	CDS	y	+	y	3225530	0	0	0	POTENTIAL	1	n	simple	0	0	0
1798	CCNA_03078	3228145	3228258	+	CDS	y	+	y	3225530	0	0	0	POTENTIAL	1	n	simple	0	0	0
1806	CCNA_03087	3236355	3236915	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1806	CCNA_03088	3236908	3238782	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1809	CCNA_03091	3240500	3240700	+	CDS	n	+	n	3240348	3240415	0	0	TRUE	multiple	n	complex	0	0	152
1810	CCNA_03092	3240801	3242177	+	CDS	y	+	y	3240757	0	0	0	TRUE	1	y	complex	0	0	44
1810	CCNA_03093	3242240	3242662	+	CDS	y	+	y	3240757	0	0	0	TRUE	1	y	complex	0	0	44
1814	CCNA_03098	3249391	3250341	+	CDS	n	+	n	3249364	0	0	0	TRUE	1	n	simple	0	0	27
1817	CCNA_03103	3253928	3254530	+	CDS	y	+	y	3253923	0	0	0	TRUE	1	n	simple	0	0	5
1817	CCNA_03104	3254540	3255652	+	CDS	y	+	y	3253923	0	0	0	TRUE	1	n	simple	0	0	5
1820	CCNA_03106	3256535	3256810	+	CDS	y	+	y	3256497	3256513	0	0	TRUE	multiple	n	complex	0	0	38
1820	CCNA_03107	3257028	3257450	+	CDS	y	+	y	3256497	3256513	0	0	TRUE	multiple	n	complex	0	0	38
1826	CCNA_03114	3264578	3264754	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1826	CCNA_03115	3264787	3265797	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1827	CCNA_03116	3265911	3266135	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1827	CCNA_03117	3266288	3266830	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1830	CCNA_03120	3268075	3268551	+	CDS	n	+	n	3268034	0	0	0	TRUE	1	n	simple	0	0	41
1832	CCNA_03124	3269898	3270998	+	CDS	y	+	y	3269879	0	0	0	POTENTIAL	1	n	simple	0	0	19
1832	CCNA_03125	3271004	3272395	+	CDS	y	+	y	3269879	0	0	0	POTENTIAL	1	n	simple	0	0	19
1833	CCNA_03126	3272461	3274521	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1834	CCNA_03127	3274732	3276030	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1839	CCNA_03134	3281744	3282751	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1839	CCNA_03135	3282810	3284144	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1839	CCNA_03136	3284147	3284566	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1839	CCNA_03137	3284568	3285626	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1841	CCNA_03138	3286001	3288217	+	CDS	n	+	n	3285995	0	0	0	TRUE	1	n	simple	0	0	6
1843	CCNA_03140	3290421	3291311	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1843	CCNA_03141	3291362	3291877	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1847	CCNA_03146	3298839	3300800	+	CDS	y	+	n	3298806	0	0	0	TRUE	1	n	simple	0	0	33
1848	CCNA_03147	3300889	3301518	+	CDS	n	+	n	3300873	0	0	0	POTENTIAL	1	n	simple	0	0	16
1849	CCNA_03148	3301621	3303414	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1850	CCNA_03149	3303709	3306129	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1852	CCNA_03151	3306299	3308212	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1853	CCNA_03152	3308514	3308927	+	CDS	y	+	y	3308514	0	0	0	POTENTIAL	1	n	simple	0	0	0
1853	CCNA_03153	3308924	3309634	+	CDS	y	+	y	3308514	0	0	0	POTENTIAL	1	n	simple	0	0	0
1853	CCNA_03154	3309667	3311148	+	CDS	y	+	y	3308514	0	0	0	POTENTIAL	1	n	simple	0	0	0
1854	CCNA_03155	3311298	3311927	+	CDS	y	+	y	3311266	0	0	0	TRUE	1	n	simple	0	0	32
1854	CCNA_03156	3311938	3312453	+	CDS	y	+	y	3311266	0	0	0	TRUE	1	n	simple	0	0	32
1854	CCNA_03157	3312450	3313334	+	CDS	y	+	y	3311266	0	0	0	TRUE	1	n	simple	0	0	32
1856	CCNA_03158	3313511	3314464	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1856	CCNA_03159	3314464	3315978	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1858	CCNA_03161	3316700	3317755	+	CDS	n	+	n	3316680	0	0	0	TRUE	1	n	simple	0	0	20
1860	CCNA_03164	3320693	3323464	+	CDS	n	+	n	3320579	0	0	0	TRUE	1	y	complex	0	0	114
1862	CCNA_03166	3325047	3325751	+	CDS	n	+	n	3325047	0	0	0	POTENTIAL	1	n	simple	0	0	0
1865	CCNA_03169	3327940	3328524	+	CDS	n	+	n	3327890	0	0	0	TRUE	1	n	simple	0	0	50
1867	CCNA_03173	3332903	3333379	+	CDS	y	+	y	3332888	0	0	0	POTENTIAL	1	y	complex	0	0	15
1867	CCNA_03174	3333430	3334809	+	CDS	y	+	y	3332888	0	0	0	POTENTIAL	1	y	complex	0	0	15
1870	CCNA_03179	3338152	3339429	+	CDS	n	+	n	3338125	0	0	0	POTENTIAL	1	n	simple	0	0	27
1872	CCNA_03181	3340424	3341698	+	CDS	n	+	n	3340268	0	0	0	TRUE	1	n	simple	0	0	156
1874	CCNA_03185	3345853	3346479	+	CDS	n	+	n	3345788	0	0	0	TRUE	1	n	simple	0	0	65
1876	CCNA_03187	3347646	3348599	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1877	CCNA_03188	3348814	3349953	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1877	CCNA_03189	3349978	3350382	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1877	CCNA_03190	3350379	3351413	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1880	CCNA_03987	3355502	3355606	+	CDS	y	+	y	3355484	0	0	0	TRUE	1	y	complex	0	0	18
1880	CCNA_03195	3355603	3356499	+	CDS	y	+	y	3355484	0	0	0	TRUE	1	y	complex	0	0	18
1882	CCNA_03197	3356950	3357684	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1888	CCNA_03203	3363862	3364839	+	CDS	n	+	n	3363862	0	0	0	TRUE	1	n	simple	0	0	0
1888.1	CCNA_03204	3364972	3366180	+	CDS	n	+	n	3364842	0	0	0	TRUE	1	n	simple	0	0	130
1889	CCNA_03205	3366406	3368058	+	CDS	n	+	n	3366372	3366384	0	0	TRUE	multiple	n	complex	0	0	34
1890	CCNA_03206	3368261	3369649	+	CDS	n	+	n	3368112	0	0	0	POTENTIAL	1	n	simple	0	0	149
1891	CCNA_03207	3369752	3370579	+	CDS	n	+	n	0	0	0	0	NO	0	y	complex	0	0	0
1893	CCNA_03210	3373019	3373972	+	CDS	n	+	n	3373019	0	0	0	POTENTIAL	1	n	simple	0	0	0
1895	CCNA_03213	3375439	3375747	+	CDS	n	+	n	3375420	0	0	0	TRUE	1	n	simple	0	0	19
1897	CCNA_03215	3376165	3377580	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1900	CCNA_03218	3378665	3379741	+	CDS	y	+	y	3378652	0	0	0	TRUE	1	y	complex	0	0	13
1900	CCNA_03219	3379745	3382813	+	CDS	y	+	y	3378652	0	0	0	TRUE	1	y	complex	0	0	13
1900	CCNA_03221	3383005	3384636	+	CDS	y	+	y	3378652	0	0	0	TRUE	1	y	complex	0	0	13
1900	CCNA_03222	3384698	3385912	+	CDS	y	+	y	3378652	0	0	0	TRUE	1	y	complex	0	0	13
1901	CCNA_03223	3386049	3386657	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1905.5	CCNA_03231	3397198	3397377	+	CDS	y	+	y	3397198	0	0	0	TRUE	1	y	complex	0	0	0
1905.5	CCNA_03232	3397365	3397640	+	CDS	y	+	y	3397198	0	0	0	TRUE	1	y	complex	0	0	0
1908	CCNA_03245	3411015	3412343	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1910	CCNA_03247	3413760	3415601	+	CDS	n	+	n	3413599	3413676	0	0	TRUE	multiple	y	complex	0	0	161
1911	CCNA_03248	3415868	3418381	+	CDS	n	+	n	3415819	0	0	0	POTENTIAL	1	n	simple	0	0	49
1912	CCNA_03249	3418740	3421262	+	CDS	n	+	n	0	0	0	0	NO	0	y	complex	0	0	0
1913	CCNA_03250	3421457	3422272	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1914	CCNA_03252	3423311	3423691	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1914	CCNA_03253	3423688	3425037	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1915	CCNA_03254	3425131	3426486	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1917	CCNA_03256	3427166	3428284	+	CDS	n	+	n	3427166	0	0	0	TRUE	1	n	simple	0	0	0
1918	CCNA_03990	3428398	3428430	+	CDS	y	+	y	3428389	0	0	0	TRUE	1	n	simple	0	0	9
1918	CCNA_03257	3428458	3429000	+	CDS	y	+	y	3428389	0	0	0	TRUE	1	n	simple	0	0	9
1918	CCNA_03258	3429049	3429288	+	CDS	y	+	y	3428389	0	0	0	TRUE	1	n	simple	0	0	9
1920	CCNA_03263	3431964	3434777	+	CDS	y	+	y	3431848	0	0	0	TRUE	1	y	complex	0	0	116
1920	CCNA_03265	3434954	3436486	+	CDS	y	+	y	3431848	0	0	0	TRUE	1	y	complex	0	0	116
1924	CCNA_03267	3437329	3437760	+	CDS	n	+	n	3437306	0	0	0	TRUE	1	n	simple	0	0	23
1926	CCNA_03269	3438397	3439374	+	CDS	n	+	n	3438217	3438263	3438335	0	TRUE	multiple	n	complex	0	0	180
1927	CCNA_03270	3440693	3441151	+	CDS	n	+	n	3440661	0	0	0	POTENTIAL	1	n	simple	0	0	32
1927.1	CCNA_03272	3441214	3442635	+	CDS	n	+	n	3441211	0	0	0	TRUE	1	y	complex	0	0	3
1930	CCNA_03276	3442782	3443771	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1935	CCNA_03281	3451086	3451583	+	CDS	n	+	n	3451002	0	0	0	TRUE	1	n	simple	0	0	84
1936	CCNA_03282	3451802	3452668	+	CDS	n	+	n	3451781	0	0	0	POTENTIAL	1	n	simple	0	0	21
1938	CCNA_03284	3453897	3454931	+	CDS	y	+	y	3453897	0	0	0	POTENTIAL	1	n	simple	0	0	0
1938	CCNA_03285	3454942	3455910	+	CDS	y	+	y	3453897	0	0	0	POTENTIAL	1	n	simple	0	0	0
1941	CCNA_03288	3456818	3457006	+	CDS	y	+	y	3456818	0	0	0	TRUE	1	n	simple	0	0	0
1941	CCNA_03289	3457011	3457406	+	CDS	y	+	y	3456818	0	0	0	TRUE	1	n	simple	0	0	0
1945	CCNA_03295	3464572	3466500	+	CDS	n	+	n	0	0	0	0	NO	0	y	complex	0	0	0
1945.1	CCNA_03296	3466675	3467910	+	CDS	n	+	n	3466625	0	0	0	TRUE	1	n	simple	0	0	50
1946	CCNA_03297	3468011	3469126	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1948	CCNA_03299	3472717	3474228	+	CDS	y	+	y	3472678	0	0	0	TRUE	1	n	simple	0	0	39
1948	CCNA_03300	3474186	3475295	+	CDS	y	+	y	3472678	0	0	0	TRUE	1	n	simple	0	0	39
1948	CCNA_03301	3475295	3478420	+	CDS	y	+	y	3472678	0	0	0	TRUE	1	n	simple	0	0	39
1951	CCNA_03307	3484065	3484331	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1951	CCNA_03308	3484466	3485245	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1951	CCNA_03309	3485294	3486370	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1953	CCNA_03312	3487743	3487922	+	CDS	n	+	n	3487743	0	0	0	POTENTIAL	1	n	simple	0	0	0
1955	CCNA_03314	3488733	3489665	+	CDS	n	+	n	3488638	0	0	0	TRUE	1	y	complex	0	0	95
1956	CCNA_03315	3489776	3491002	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1957	CCNA_03316	3491091	3492974	+	CDS	n	+	n	3491075	0	0	0	TRUE	1	n	simple	0	0	16
1961	CCNA_03320	3498842	3502078	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1967	CCNA_03326	3506595	3508568	+	CDS	n	+	n	3506573	0	0	0	POTENTIAL	1	n	simple	0	0	22
1968	CCNA_03327	3508706	3509071	+	CDS	n	+	n	3508655	0	0	0	TRUE	1	n	simple	0	0	51
1971	CCNA_03347	3526481	3527905	+	CDS	n	+	n	3526456	0	0	0	TRUE	1	n	simple	0	0	25
1972	CCNA_03348	3528025	3528981	+	CDS	n	+	n	3527996	3528025	0	0	TRUE	multiple	n	complex	0	0	29
1974	CCNA_03350	3529215	3529412	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1980	CCNA_03358	3536116	3537123	+	CDS	y	+	y	3536061	0	0	0	TRUE	1	n	simple	0	0	55
1980	CCNA_03359	3537302	3538492	+	CDS	y	+	y	3536061	0	0	0	TRUE	1	n	simple	0	0	55
1980	CCNA_03360	3538659	3539750	+	CDS	y	+	y	3536061	0	0	0	TRUE	1	n	simple	0	0	55
1982	CCNA_03363	3542001	3542282	+	CDS	y	+	y	3541950	0	0	0	TRUE	1	n	simple	0	0	51
1982	CCNA_03364	3542359	3543201	+	CDS	y	+	y	3541950	0	0	0	TRUE	1	n	simple	0	0	51
1982	CCNA_03365	3543194	3543958	+	CDS	y	+	y	3541950	0	0	0	TRUE	1	n	simple	0	0	51
1982	CCNA_03366	3543955	3544407	+	CDS	y	+	y	3541950	0	0	0	TRUE	1	n	simple	0	0	51
1985	CCNA_03367	3544531	3545031	+	CDS	y	+	y	3544502	0	0	0	TRUE	1	n	simple	0	0	29
1985	CCNA_03368	3545028	3545456	+	CDS	y	+	y	3544502	0	0	0	TRUE	1	n	simple	0	0	29
1987	CCNA_03370	3546207	3546728	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1989	CCNA_03373	3547674	3548318	+	CDS	n	+	n	3547674	0	0	0	TRUE	1	n	simple	0	0	0
1990	CCNA_03374	3548407	3548814	+	CDS	n	+	n	3548375	0	0	0	TRUE	1	n	simple	0	0	32
1992	CCNA_03378	3550841	3551641	+	CDS	n	+	n	3550759	3550766	0	0	TRUE	multiple	n	complex	0	0	82
1994	CCNA_03381	3552659	3553729	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1994	CCNA_03382	3553817	3555118	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1996	CCNA_03384	3557213	3557443	+	CDS	n	+	n	3557132	0	0	0	TRUE	1	n	simple	0	0	81
1998	CCNA_03386	3558189	3560390	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2000	CCNA_03390	3563024	3563524	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2000	CCNA_03391	3563524	3563763	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2002	CCNA_03394	3565573	3566286	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2002	CCNA_03395	3566429	3566788	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2003	CCNA_03396	3566856	3568580	+	CDS	n	+	n	3566836	0	0	0	POTENTIAL	1	n	simple	0	0	20
2006	CCNA_03400	3570124	3570297	+	CDS	n	+	n	3570100	0	0	0	TRUE	1	n	simple	0	0	24
2009	CCNA_03403	3572282	3572488	+	CDS	n	+	n	3572263	0	0	0	TRUE	1	n	simple	0	0	19
2010	CCNA_03404	3572670	3573179	+	CDS	n	+	n	3572525	3572550	3572562	3572626	TRUE	multiple	n	complex	0	0	145
2012	CCNA_03406	3574049	3574282	+	CDS	n	+	n	3573942	0	0	0	TRUE	1	n	simple	0	0	107
2018	CCNA_03419	3585336	3585836	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2018	CCNA_03420	3585826	3586425	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2020	CCNA_03424	3590254	3591720	+	CDS	y	+	y	3590205	0	0	0	TRUE	1	n	simple	0	0	49
2020	CCNA_03425	3591720	3591821	+	CDS	y	+	y	3590205	0	0	0	TRUE	1	n	simple	0	0	49
2025	CCNA_03431	3594318	3595619	+	CDS	n	+	n	3594055	3594318	0	0	TRUE	multiple	n	complex	0	0	263
2027	CCNA_03433	3596573	3597802	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2028	CCNA_03434	3597858	3598670	+	CDS	y	+	y	3597823	0	0	0	TRUE	1	y	complex	1	CCNA_R0191	35
2028	CCNA_03435	3598637	3600010	+	CDS	y	+	y	3597823	0	0	0	TRUE	1	y	complex	1	CCNA_R0191	35
2028	CCNA_03436	3600007	3602292	+	CDS	y	+	y	3597823	0	0	0	TRUE	1	y	complex	1	CCNA_R0191	35
2032	CCNA_03444	3606023	3608536	+	CDS	n	+	n	3605938	0	0	0	TRUE	1	n	simple	0	0	85
2033	CCNA_03445	3608706	3611123	+	CDS	n	+	n	3608537	0	0	0	POTENTIAL	1	n	simple	0	0	169
2036	CCNA_03450	3615471	3615809	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2037	CCNA_03451	3616201	3616425	+	CDS	n	+	n	3616175	0	0	0	TRUE	1	n	simple	0	0	26
2039	CCNA_03454	3617633	3618478	+	CDS	y	+	y	3617419	3617539	0	0	POTENTIAL	multiple	y	complex	0	0	214
2039	CCNA_03455	3618478	3619569	+	CDS	y	+	y	3617419	3617539	0	0	POTENTIAL	multiple	y	complex	0	0	214
2040	CCNA_03456	3619646	3620482	+	CDS	n	+	n	3619629	0	0	0	POTENTIAL	1	n	simple	0	0	17
2043	CCNA_03459	3621829	3623598	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2046	CCNA_03466	3629634	3630437	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2048	CCNA_03468	3633141	3634934	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2049	CCNA_03471	3637666	3638625	+	CDS	n	+	n	3637666	0	0	0	TRUE	1	n	simple	0	0	0
2050	CCNA_03472	3638700	3638969	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2053	CCNA_03475	3639847	3640800	+	CDS	y	+	y	3639847	0	0	0	TRUE	1	n	simple	0	0	0
2053	CCNA_03476	3640797	3641246	+	CDS	y	+	y	3639847	0	0	0	TRUE	1	n	simple	0	0	0
2055	CCNA_03478	3641744	3642703	+	CDS	n	+	n	3641722	0	0	0	TRUE	1	n	simple	0	0	22
2057	CCNA_03480	3643337	3644191	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2057	CCNA_03481	3644280	3644732	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2060	CCNA_03487	3648687	3648914	+	CDS	n	+	n	3648686	0	0	0	TRUE	1	n	simple	0	0	1
2067	CCNA_03497	3656061	3656513	+	CDS	y	+	y	3656039	0	0	0	TRUE	1	n	simple	0	0	22
2067	CCNA_03498	3656510	3656806	+	CDS	y	+	y	3656039	0	0	0	TRUE	1	n	simple	0	0	22
2067	CCNA_03499	3656850	3657158	+	CDS	y	+	y	3656039	0	0	0	TRUE	1	n	simple	0	0	22
2069	CCNA_03504	3661597	3663408	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2071	CCNA_03506	3664090	3664677	+	CDS	n	+	n	3664090	0	0	0	TRUE	1	n	simple	0	0	0
2074	CCNA_03519	3676818	3677144	+	CDS	y	+	y	3676797	0	0	0	TRUE	1	n	simple	0	0	21
2074	CCNA_03520	3677141	3677704	+	CDS	y	+	y	3676797	0	0	0	TRUE	1	n	simple	0	0	21
2074	CCNA_03521	3677701	3678537	+	CDS	y	+	y	3676797	0	0	0	TRUE	1	n	simple	0	0	21
2075	CCNA_03522	3678735	3680171	+	CDS	n	+	n	3678735	0	0	0	POTENTIAL	1	n	simple	0	0	0
2078	CCNA_03526	3683299	3683442	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2081	CCNA_03529	3685728	3686489	+	CDS	n	+	n	3685728	0	0	0	TRUE	1	n	simple	0	0	0
2084	CCNA_03532	3688646	3690394	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2086	CCNA_03534	3692947	3693894	+	CDS	n	+	n	3692947	0	0	0	POTENTIAL	1	n	simple	0	0	0
