id	source	region	left	right	feature	strand	new_locus	old_locus	exon
NC_013967.1	RefSeq	gene	1730301	1731374	CDS	-	HVO_RS13690	HVO_1874	
NC_013967.1	RefSeq	gene	1731564	1732481	CDS	+	HVO_RS13695	HVO_1875	
NC_013967.1	RefSeq	gene	1732596	1732892	CDS	+	HVO_RS13700	HVO_1876	
NC_013967.1	RefSeq	gene	1733825	1734655	CDS	+	HVO_RS13715	HVO_1878	
NC_013967.1	RefSeq	gene	1734697	1735392	CDS	-	HVO_RS13720	HVO_1879	
NC_013967.1	RefSeq	gene	1735453	1736130	CDS	+	HVO_RS13725	HVO_1880	
NC_013967.1	RefSeq	gene	1736369	1737445	CDS	-	HVO_RS13735	HVO_1882	
NC_013967.1	RefSeq	gene	1737687	1738295	CDS	-	HVO_RS13740	HVO_1883	
NC_013967.1	RefSeq	gene	1738397	1739014	CDS	+	HVO_RS13745	HVO_1884	
NC_013967.1	RefSeq	gene	1739055	1739708	CDS	+	HVO_RS13750	HVO_1885	
NC_013967.1	RefSeq	gene	1740018	1740884	CDS	-	HVO_RS13755	HVO_1886	
NC_013967.1	RefSeq	gene	1740881	1741579	CDS	-	HVO_RS13760	HVO_1887	
NC_013967.1	RefSeq	gene	1741604	1742632	CDS	-	HVO_RS13765	HVO_1888	
NC_013967.1	RefSeq	gene	1742864	1743340	CDS	+	HVO_RS13770	HVO_1889	
NC_013967.1	RefSeq	gene	1743400	1743573	CDS	-		HVO_1890	
NC_013967.1	RefSeq	gene	1743570	1743749	CDS	-		HVO_1891	
NC_013967.1	RefSeq	gene	1743807	1744214	CDS	-	HVO_RS13775	HVO_1892	
NC_013967.1	RefSeq	gene	1744375	1745007	CDS	-	HVO_RS13780	HVO_1893	
NC_013967.1	RefSeq	gene	1745062	1745340	CDS	-	HVO_RS13785	HVO_1894	
NC_013967.1	RefSeq	gene	1745405	1747063	CDS	-	HVO_RS13790	HVO_1895	
NC_013967.1	RefSeq	gene	1747097	1747402	CDS	-	HVO_RS13795	HVO_1896	
NC_013967.1	RefSeq	gene	1747471	1748010	CDS	-	HVO_RS13800	HVO_1897	
NC_013967.1	RefSeq	gene	1748024	1748221	CDS	-	HVO_RS13805	HVO_1898	
NC_013967.1	RefSeq	gene	1748221	1748793	CDS	-	HVO_RS13810	HVO_1899	
NC_013967.1	RefSeq	gene	1748801	1749169	CDS	-	HVO_RS13815	HVO_1900	
NC_013967.1	RefSeq	gene	1749192	1750427	CDS	-	HVO_RS13820	HVO_1901	
NC_013967.1	RefSeq	gene	1750666	1751373	CDS	-	HVO_RS13825	HVO_1902	
NC_013967.1	RefSeq	gene	1751599	1752582	CDS	+	HVO_RS13830	HVO_1903	
NC_013967.1	RefSeq	gene	1752587	1752799	CDS	-	HVO_RS13835	HVO_1904	
NC_013967.1	RefSeq	gene	1752796	1753620	CDS	-	HVO_RS13840	HVO_1905	
NC_013967.1	RefSeq	gene	1754022	1754762	CDS	+	HVO_RS13845	HVO_1906	
NC_013967.1	RefSeq	gene	1754807	1756231	CDS	-	HVO_RS13850	HVO_1907	
NC_013967.1	RefSeq	gene	1756555	1758696	CDS	+	HVO_RS13855	HVO_1908	
NC_013967.1	RefSeq	pseudogene	1758755	1759386	CDS	+	HVO_RS13860	HVO_1909	
NC_013967.1	RefSeq	pseudogene	1759649	1761402	CDS	+	HVO_RS13865	HVO_1911	
NC_013967.1	RefSeq	gene	1761405	1761608	CDS	+	HVO_RS13870	HVO_1913	
NC_013967.1	RefSeq	gene	1761736	1762869	CDS	+	HVO_RS13875	HVO_1914	
NC_013967.1	RefSeq	gene	1763225	1765132	CDS	-	HVO_RS13880	HVO_1916	
NC_013967.1	RefSeq	gene	1765262	1767262	CDS	-	HVO_RS13885	HVO_1917	
NC_013967.1	RefSeq	gene	1767360	1768268	CDS	-	HVO_RS13890	HVO_1918	
NC_013967.1	RefSeq	pseudogene	1768353	1768587	CDS	+	HVO_RS20210	HVO_1919	
NC_013967.1	RefSeq	gene	1768729	1770297	CDS	+	HVO_RS13900	HVO_1920	
NC_013967.1	RefSeq	gene	1770475	1771857	CDS	+	HVO_RS13905	HVO_1921	
NC_013967.1	RefSeq	gene	1771907	1772260	CDS	-	HVO_RS13910	HVO_1922	
NC_013967.1	RefSeq	gene	1772389	1772886	CDS	+	HVO_RS13915	HVO_1923	
NC_013967.1	RefSeq	gene	1772932	1773294	CDS	-	HVO_RS13920	HVO_1924	
NC_013967.1	RefSeq	gene	1773508	1774485	CDS	+	HVO_RS13925	HVO_1925	
NC_013967.1	RefSeq	gene	1774629	1775381	CDS	-	HVO_RS13930	HVO_1926	
NC_013967.1	RefSeq	gene	1775472	1776776	CDS	-	HVO_RS13935	HVO_1927	
NC_013967.1	RefSeq	gene	1776819	1777550	CDS	-	HVO_RS13940	HVO_1928	
NC_013967.1	RefSeq	gene	1777642	1778232	CDS	-	HVO_RS13945	HVO_1929	
NC_013967.1	RefSeq	gene	1778718	1779050	CDS	+	HVO_RS13950	HVO_1930A	
NC_013967.1	RefSeq	gene	1779189	1779806	CDS	+	HVO_RS13955	HVO_1931	
NC_013967.1	RefSeq	gene	1779866	1780792	CDS	-	HVO_RS13960	HVO_1932	
NC_013967.1	RefSeq	gene	1780813	1781058	CDS	-	HVO_RS13965	HVO_1933	
NC_013967.1	RefSeq	gene	1781433	1782674	CDS	-	HVO_RS13970	HVO_1934	
NC_013967.1	RefSeq	gene	1782735	1783229	CDS	+	HVO_RS13975	HVO_1935	
NC_013967.1	RefSeq	gene	1783347	1784102	CDS	+	HVO_RS13980	HVO_1936	
NC_013967.1	RefSeq	gene	1784155	1785141	CDS	+	HVO_RS13985	HVO_1937	
NC_013967.1	RefSeq	gene	1785485	1785712	CDS	+	HVO_RS13995	HVO_1938	
NC_013967.1	RefSeq	gene	1785835	1787526	CDS	-	HVO_RS14000	HVO_1939	
NC_013967.1	RefSeq	gene	1787523	1790288	CDS	-	HVO_RS14005	HVO_1940	
NC_013967.1	RefSeq	gene	1790495	1791451	CDS	+	HVO_RS14010	HVO_1941	
NC_013967.1	RefSeq	gene	1791457	1792485	CDS	+	HVO_RS14015	HVO_1942	
NC_013967.1	RefSeq	gene	1792482	1794722	CDS	+	HVO_RS14020	HVO_1943	
NC_013967.1	RefSeq	gene	1794784	1796034	CDS	+	HVO_RS14025	HVO_1944	
NC_013967.1	RefSeq	gene	1796200	1797279	CDS	+	HVO_RS14030	HVO_1945	
NC_013967.1	RefSeq	gene	1797346	1797639	CDS	+	HVO_RS14035	HVO_1946	
NC_013967.1	RefSeq	gene	1797762	1798127	CDS	-	HVO_RS14040	HVO_1947	
NC_013967.1	RefSeq	gene	1798128	1798691	CDS	-	HVO_RS14045	HVO_1948	
NC_013967.1	RefSeq	gene	1798688	1799209	CDS	-	HVO_RS14050	HVO_1949	
NC_013967.1	RefSeq	gene	1799234	1799752	CDS	-	HVO_RS14055	HVO_1950	
NC_013967.1	RefSeq	gene	1800019	1800366	CDS	-	HVO_RS14060	HVO_1951	
NC_013967.1	RefSeq	pseudogene	1800526	1803735	CDS	-	HVO_RS14070	HVO_1953	
NC_013967.1	RefSeq	gene	1803818	1804306	CDS	-	HVO_RS14075	HVO_1954	
NC_013967.1	RefSeq	gene	1804460	1806424	CDS	-	HVO_RS14080	HVO_1955	
NC_013967.1	RefSeq	gene	1806697	1807170	CDS	+	HVO_RS14085	HVO_1956	
NC_013967.1	RefSeq	gene	1807573	1808811	CDS	+	HVO_RS14090	HVO_1957	
NC_013967.1	RefSeq	gene	1808923	1809396	CDS	+	HVO_RS14095	HVO_1958	
NC_013967.1	RefSeq	gene	1809487	1810332	CDS	+	HVO_RS14100	HVO_1959	
NC_013967.1	RefSeq	gene	1810464	1810847	CDS	+	HVO_RS14105	HVO_1960	
NC_013967.1	RefSeq	gene	1811021	1811182	CDS	+		HVO_1961	
NC_013967.1	RefSeq	gene	1811208	1811531	CDS	-	HVO_RS14110	HVO_1962	
NC_013967.1	RefSeq	gene	1811649	1813451	CDS	-	HVO_RS14115	HVO_1963	
NC_013967.1	RefSeq	gene	1813650	1813895	CDS	+	HVO_RS14120	HVO_1964	
NC_013967.1	RefSeq	gene	1813914	1814372	CDS	+	HVO_RS14125	HVO_1965	
NC_013967.1	RefSeq	gene	1814406	1815143	CDS	-	HVO_RS14130	HVO_1966	
NC_013967.1	RefSeq	gene	1815330	1816622	CDS	-	HVO_RS14135	HVO_1967	
NC_013967.1	RefSeq	gene	1816695	1817228	CDS	+	HVO_RS14140	HVO_1968	
NC_013967.1	RefSeq	gene	1817248	1817931	CDS	-	HVO_RS14145	HVO_1969	
NC_013967.1	RefSeq	gene	1817928	1818632	CDS	-	HVO_RS14150	HVO_1970	
NC_013967.1	RefSeq	gene	1818629	1819327	CDS	-	HVO_RS14155	HVO_1971	
NC_013967.1	RefSeq	gene	1819455	1820090	CDS	-	HVO_RS14160	HVO_1972	
NC_013967.1	RefSeq	gene	1820205	1820708	CDS	+	HVO_RS14165	HVO_1973	
NC_013967.1	RefSeq	gene	1820758	1821099	CDS	-	HVO_RS14170	HVO_1974	
NC_013967.1	RefSeq	gene	1821227	1822090	CDS	+	HVO_RS14175	HVO_1975	
NC_013967.1	RefSeq	gene	1822087	1823661	CDS	+	HVO_RS14180	HVO_1976	
NC_013967.1	RefSeq	gene	1823943	1824173	CDS	+	HVO_RS14185	HVO_1977	
NC_013967.1	RefSeq	gene	1824240	1824887	CDS	-	HVO_RS14190	HVO_1978	
NC_013967.1	RefSeq	gene	1824976	1826259	CDS	-	HVO_RS14195	HVO_1979	
NC_013967.1	RefSeq	gene	1826450	1827427	CDS	+	HVO_RS14200	HVO_1980	
NC_013967.1	RefSeq	gene	1827568	1828161	CDS	-	HVO_RS14205	HVO_1981	
NC_013967.1	RefSeq	gene	1828262	1828555	CDS	-	HVO_RS20215	HVO_1982	
NC_013967.1	RefSeq	gene	1829072	1830373	CDS	-	HVO_RS14215	HVO_1983	
NC_013967.1	RefSeq	gene	1830366	1831403	CDS	-	HVO_RS14220	HVO_1984	
NC_013967.1	RefSeq	gene	1832000	1832953	CDS	+	HVO_RS14230	HVO_1985	
NC_013967.1	RefSeq	gene	1832950	1833735	CDS	+	HVO_RS14235	HVO_1986	
NC_013967.1	RefSeq	gene	1833881	1834780	CDS	+	HVO_RS14240	HVO_1987	
NC_013967.1	RefSeq	gene	1834767	1835816	CDS	+	HVO_RS14245	HVO_1988	
NC_013967.1	RefSeq	gene	1836031	1836627	CDS	+	HVO_RS14250	HVO_1989	
NC_013967.1	RefSeq	gene	1837331	1838560	CDS	+	HVO_RS14260	HVO_1991	
NC_013967.1	RefSeq	gene	1838678	1838872	CDS	-	HVO_RS14265	HVO_1992	
NC_013967.1	RefSeq	gene	1839125	1839742	CDS	+	HVO_RS14270	HVO_1993	
NC_013967.1	RefSeq	gene	1839773	1840489	CDS	-	HVO_RS14275	HVO_1994	
NC_013967.1	RefSeq	gene	1840609	1841340	CDS	+	HVO_RS14280	HVO_1995	
NC_013967.1	RefSeq	gene	1841386	1841982	CDS	+	HVO_RS14285	HVO_1996	
NC_013967.1	RefSeq	gene	1842074	1842847	CDS	+	HVO_RS14290	HVO_1997	
NC_013967.1	RefSeq	gene	1842959	1844767	CDS	+	HVO_RS14295	HVO_1998	
NC_013967.1	RefSeq	gene	1844851	1846359	CDS	-	HVO_RS14300	HVO_1999	
NC_013967.1	RefSeq	gene	1846356	1846637	CDS	-	HVO_RS14305	HVO_2000	
NC_013967.1	RefSeq	gene	1846826	1848376	CDS	+	HVO_RS14310	HVO_2001	
NC_013967.1	RefSeq	gene	1848449	1848724	CDS	+	HVO_RS14315	HVO_2002	
NC_013967.1	RefSeq	gene	1848804	1849109	CDS	+	HVO_RS14320	HVO_2003	
NC_013967.1	RefSeq	gene	1849160	1850023	CDS	-	HVO_RS14325	HVO_2004	
NC_013967.1	RefSeq	gene	1850276	1852315	CDS	+	HVO_RS14330	HVO_2006	
NC_013967.1	RefSeq	gene	1853232	1853693	CDS	-	HVO_RS14340	HVO_2007	
NC_013967.1	RefSeq	gene	1853807	1855564	CDS	+	HVO_RS14345	HVO_2008	
NC_013967.1	RefSeq	gene	1855802	1856071	CDS	+	HVO_RS14350	HVO_2009	
NC_013967.1	RefSeq	gene	1856174	1856482	CDS	+	HVO_RS14355	HVO_2010	
NC_013967.1	RefSeq	gene	1856667	1857056	CDS	+	HVO_RS14360	HVO_2011	
NC_013967.1	RefSeq	gene	1858184	1858579	CDS	-	HVO_RS14365	HVO_2012	
NC_013967.1	RefSeq	gene	1858707	1859870	CDS	-	HVO_RS14370	HVO_2013	
NC_013967.1	RefSeq	gene	1860015	1860512	CDS	+	HVO_RS14375	HVO_2014	
NC_013967.1	RefSeq	gene	1860594	1861604	CDS	-	HVO_RS14380	HVO_2015	
NC_013967.1	RefSeq	gene	1861770	1862669	CDS	-	HVO_RS14385	HVO_2016	
NC_013967.1	RefSeq	gene	1862777	1864156	CDS	-	HVO_RS14390	HVO_2017	
NC_013967.1	RefSeq	gene	1864256	1864615	CDS	-	HVO_RS14395	HVO_2018	
NC_013967.1	RefSeq	gene	1864886	1865158	CDS	-	HVO_RS14400	HVO_2019	
NC_013967.1	RefSeq	gene	1865741	1866544	CDS	-	HVO_RS14410	HVO_2020	
NC_013967.1	RefSeq	gene	1866807	1867007	CDS	-	HVO_RS14415	HVO_2021	
NC_013967.1	RefSeq	gene	1867278	1867883	CDS	-	HVO_RS14420	HVO_2022	
NC_013967.1	RefSeq	gene	1867948	1868175	CDS	-	HVO_RS14425	HVO_2023	
NC_013967.1	RefSeq	gene	1868835	1870061	CDS	-	HVO_RS14430	HVO_2024	
NC_013967.1	RefSeq	gene	1870247	1871404	CDS	+	HVO_RS14435	HVO_2025	
NC_013967.1	RefSeq	gene	1871507	1871686	CDS	+	HVO_RS14440	HVO_2026	
NC_013967.1	RefSeq	gene	1871717	1872109	CDS	-	HVO_RS14445	HVO_2027	
NC_013967.1	RefSeq	gene	1874485	1874946	CDS	-	HVO_RS14460	HVO_2029	
NC_013967.1	RefSeq	pseudogene	1872299	1874475	CDS	+	HVO_RS14455	HVO_2030	
NC_013967.1	RefSeq	gene	1875211	1876422	CDS	+	HVO_RS14465	HVO_2031	
NC_013967.1	RefSeq	gene	1876480	1878048	CDS	+	HVO_RS14470	HVO_2032	
NC_013967.1	RefSeq	gene	1878045	1879175	CDS	+	HVO_RS14475	HVO_2033	
NC_013967.1	RefSeq	gene	1879172	1880227	CDS	+	HVO_RS14480	HVO_2034	
NC_013967.1	RefSeq	gene	1880343	1881461	CDS	+	HVO_RS14485	HVO_2035	
NC_013967.1	RefSeq	gene	1881529	1881720	CDS	+	HVO_RS14490	HVO_2036	
NC_013967.1	RefSeq	gene	1882056	1882409	CDS	-	HVO_RS14495	HVO_2037	
NC_013967.1	RefSeq	gene	1882817	1883134	CDS	-	HVO_RS14500	HVO_2037A	
NC_013967.1	RefSeq	gene	1883147	1884325	CDS	-	HVO_RS14505	HVO_2038	
NC_013967.1	RefSeq	gene	1884634	1885161	CDS	-	HVO_RS14510	HVO_2039	
NC_013967.1	RefSeq	gene	1885450	1886370	CDS	+	HVO_RS14515	HVO_2040	
NC_013967.1	RefSeq	gene	1886684	1887007	CDS	+	HVO_RS14520	HVO_2041	
NC_013967.1	RefSeq	gene	1888354	1889583	CDS	+	HVO_RS14525	HVO_2042	
NC_013967.1	RefSeq	gene	1890204	1890875	CDS	-	HVO_RS14530	HVO_2043	
NC_013967.1	RefSeq	gene	1890935	1891897	CDS	-	HVO_RS14535	HVO_2044	
NC_013967.1	RefSeq	gene	1892176	1892412	CDS	+	HVO_RS14540	HVO_2045	
NC_013967.1	RefSeq	gene	1892437	1893654	CDS	-	HVO_RS14545	HVO_2046	
NC_013967.1	RefSeq	gene	1893837	1894727	CDS	+	HVO_RS14550	HVO_2047	
NC_013967.1	RefSeq	gene	1894729	1895808	CDS	+	HVO_RS14555	HVO_2048	
NC_013967.1	RefSeq	gene	1895852	1896775	CDS	+	HVO_RS14560	HVO_2049	
NC_013967.1	RefSeq	pseudogene	1896976	1897869	CDS	-	HVO_RS14565	HVO_2050	
NC_013967.1	RefSeq	gene	1897872	1899221	CDS	+	HVO_RS14570	HVO_2051	
NC_013967.1	RefSeq	gene	1899299	1901059	CDS	+	HVO_RS20230	HVO_2052	
NC_013967.1	RefSeq	gene	1901202	1902320	CDS	+	HVO_RS20235	HVO_2053	
NC_013967.1	RefSeq	gene	1902561	1903727	CDS	-	HVO_RS14575	HVO_2054	
NC_013967.1	RefSeq	gene	1903778	1905196	CDS	-	HVO_RS20240	HVO_2055	
NC_013967.1	RefSeq	gene	1905450	1905920	CDS	+	HVO_RS14580	HVO_2056	
NC_013967.1	RefSeq	gene	1905983	1907056	CDS	+	HVO_RS14585	HVO_2057	
NC_013967.1	RefSeq	gene	1907226	1908128	CDS	-	HVO_RS14595	HVO_2058	
NC_013967.1	RefSeq	gene	1908182	1909114	CDS	+	HVO_RS14600	HVO_2059	
NC_013967.1	RefSeq	gene	1909115	1909585	CDS	+	HVO_RS14605	HVO_2060	
NC_013967.1	RefSeq	gene	1909651	1910892	CDS	-	HVO_RS14610	HVO_2061	
NC_013967.1	RefSeq	gene	1911379	1911816	CDS	-	HVO_RS14615	HVO_2062	
NC_013967.1	RefSeq	gene	1912502	1912663	CDS	-		HVO_2063	
NC_013967.1	RefSeq	gene	1912946	1913362	CDS	-	HVO_RS14620	HVO_2064	
NC_013967.1	RefSeq	gene	1913566	1913850	CDS	+	HVO_RS14625	HVO_2065	
NC_013967.1	RefSeq	gene	1914245	1915219	CDS	+	HVO_RS14630	HVO_2066	
NC_013967.1	RefSeq	gene	1915383	1916003	CDS	-	HVO_RS14635	HVO_2067	
NC_013967.1	RefSeq	gene	1916182	1917294	CDS	-	HVO_RS14640	HVO_2068	
NC_013967.1	RefSeq	gene	1917415	1919934	CDS	-	HVO_RS14645	HVO_2069	
NC_013967.1	RefSeq	gene	1919938	1921464	CDS	-	HVO_RS14650	HVO_2070	
NC_013967.1	RefSeq	gene	1921933	1923462	CDS	+	HVO_RS14655	HVO_2071	
NC_013967.1	RefSeq	gene	1923913	1926396	CDS	+	HVO_RS14660	HVO_2072	
NC_013967.1	RefSeq	gene	1926766	1927521	CDS	-	HVO_RS14665	HVO_2073	
NC_013967.1	RefSeq	gene	1928195	1929772	CDS	+	HVO_RS14670	HVO_2074	
NC_013967.1	RefSeq	gene	1930885	1932135	CDS	-	HVO_RS14680	HVO_2075	
NC_013967.1	RefSeq	pseudogene	1930351	1930872	CDS	+	HVO_RS14675	HVO_2076	
NC_013967.1	RefSeq	pseudogene	1932300	1932952	CDS	+	HVO_RS14685	HVO_2077	
NC_013967.1	RefSeq	gene	1932956	1933816	CDS	+	HVO_RS14690	HVO_2078	
NC_013967.1	RefSeq	gene	1933890	1936142	CDS	-	HVO_RS14695	HVO_2079	
NC_013967.1	RefSeq	gene	1936171	1937727	CDS	-	HVO_RS14700	HVO_2080	
NC_013967.1	RefSeq	gene	1938116	1941178	CDS	+	HVO_RS14705	HVO_2081	
NC_013967.1	RefSeq	gene	1941469	1942626	CDS	+	HVO_RS14710	HVO_2082	
NC_013967.1	RefSeq	gene	1942628	1943305	CDS	+	HVO_RS14715	HVO_2083	
NC_013967.1	RefSeq	gene	1943302	1944444	CDS	+	HVO_RS14720	HVO_2084	
NC_013967.1	RefSeq	gene	1944472	1945284	CDS	-	HVO_RS14725	HVO_2085	
NC_013967.1	RefSeq	gene	1945606	1947240	CDS	+	HVO_RS14730	HVO_2086	
NC_013967.1	RefSeq	gene	1947682	1949784	CDS	-	HVO_RS14735	HVO_2087	
NC_013967.1	RefSeq	gene	1950195	1952411	CDS	-	HVO_RS14740	HVO_2088	
NC_013967.1	RefSeq	gene	1952583	1952957	CDS	+	HVO_RS14745	HVO_2089	
NC_013967.1	RefSeq	gene	1953615	1953923	CDS	+	HVO_RS20245	HVO_2090A	
NC_013967.1	RefSeq	gene	1954168	1955493	CDS	-	HVO_RS14755	HVO_2091	
NC_013967.1	RefSeq	gene	1955740	1956543	CDS	-	HVO_RS14760	HVO_2092	
NC_013967.1	RefSeq	gene	1956917	1958386	CDS	+	HVO_RS14765	HVO_2093	
NC_013967.1	RefSeq	gene	1958400	1959647	CDS	-	HVO_RS14770	HVO_2094	
NC_013967.1	RefSeq	gene	1959773	1960786	CDS	-	HVO_RS14775	HVO_2095	
NC_013967.1	RefSeq	gene	1960956	1961600	CDS	+	HVO_RS14780	HVO_2096	
NC_013967.1	RefSeq	gene	1961684	1962892	CDS	+	HVO_RS14785	HVO_2097	
NC_013967.1	RefSeq	gene	1963002	1963151	CDS	+		HVO_2098	
NC_013967.1	RefSeq	gene	1963459	1964253	CDS	+	HVO_RS14790	HVO_2099	
NC_013967.1	RefSeq	gene	1964788	1965069	CDS	-	HVO_RS14795	HVO_2101	
NC_013967.1	RefSeq	gene	1965302	1965763	CDS	-	HVO_RS14800	HVO_2102	
NC_013967.1	RefSeq	gene	1965879	1967321	CDS	-	HVO_RS14805	HVO_2103	
NC_013967.1	RefSeq	gene	1967493	1967789	CDS	-	HVO_RS14810	HVO_2104	
NC_013967.1	RefSeq	gene	1967896	1968573	CDS	-	HVO_RS14815	HVO_2105	
NC_013967.1	RefSeq	gene	1968602	1969378	CDS	-	HVO_RS14820	HVO_2106	
NC_013967.1	RefSeq	gene	1969381	1969806	CDS	-	HVO_RS14825	HVO_2107	
NC_013967.1	RefSeq	gene	1970018	1970779	CDS	+	HVO_RS14830	HVO_2108	
NC_013967.1	RefSeq	gene	1971127	1972587	CDS	+	HVO_RS14835	HVO_2109	
NC_013967.1	RefSeq	gene	1973308	1974072	CDS	+	HVO_RS14840	HVO_2110	
NC_013967.1	RefSeq	gene	1974142	1975149	CDS	-	HVO_RS14845	HVO_2111	
NC_013967.1	RefSeq	gene	1975149	1976387	CDS	-	HVO_RS14850	HVO_2112	
NC_013967.1	RefSeq	gene	1976709	1977920	CDS	+	HVO_RS14855	HVO_2113	
NC_013967.1	RefSeq	gene	1978054	1978989	CDS	+	HVO_RS14860	HVO_2114	
NC_013967.1	RefSeq	gene	1979250	1980047	CDS	-	HVO_RS14865	HVO_2115	
NC_013967.1	RefSeq	gene	1980207	1981151	CDS	+	HVO_RS14870	HVO_2116	
NC_013967.1	RefSeq	gene	1981148	1982068	CDS	+	HVO_RS14875	HVO_2117	
NC_013967.1	RefSeq	gene	1982189	1983292	CDS	+	HVO_RS14880	HVO_2118	
NC_013967.1	RefSeq	gene	1983562	1984137	CDS	+	HVO_RS14885	HVO_2119	
NC_013967.1	RefSeq	gene	1984201	1985358	CDS	+	HVO_RS14890	HVO_2120	
NC_013967.1	RefSeq	gene	1985891	1986100	CDS	-	HVO_RS14895	HVO_2121	
NC_013967.1	RefSeq	gene	1986097	1987203	CDS	-	HVO_RS14900	HVO_2122	
NC_013967.1	RefSeq	gene	1987200	1988276	CDS	-	HVO_RS14905	HVO_2123	
NC_013967.1	RefSeq	gene	1988273	1989277	CDS	-	HVO_RS14910	HVO_2124	
NC_013967.1	RefSeq	gene	1989279	1990238	CDS	-	HVO_RS14915	HVO_2125	
NC_013967.1	RefSeq	gene	1990314	1992065	CDS	-	HVO_RS14920	HVO_2126	
NC_013967.1	RefSeq	gene	1992248	1993510	CDS	+	HVO_RS14925	HVO_2127	
NC_013967.1	RefSeq	gene	1993640	1994896	CDS	+	HVO_RS14930	HVO_2128	
NC_013967.1	RefSeq	gene	1995516	1996334	CDS	+	HVO_RS14935	HVO_2130	
NC_013967.1	RefSeq	gene	1996962	1997831	CDS	-	HVO_RS14940	HVO_2131	
NC_013967.1	RefSeq	gene	1998477	1999643	CDS	-	HVO_RS14950	HVO_2133	
NC_013967.1	RefSeq	gene	1999777	2000010	CDS	+	HVO_RS14955	HVO_2134	
NC_013967.1	RefSeq	gene	2000143	2001483	CDS	+	HVO_RS14960	HVO_2135	
NC_013967.1	RefSeq	gene	2001515	2001814	CDS	-	HVO_RS14965	HVO_2136	
NC_013967.1	RefSeq	gene	2001976	2002281	CDS	+	HVO_RS14970	HVO_2137	
NC_013967.1	RefSeq	gene	2002317	2002931	CDS	-	HVO_RS14975	HVO_2138	
NC_013967.1	RefSeq	gene	2003173	2003493	CDS	-	HVO_RS14980	HVO_2139	
NC_013967.1	RefSeq	gene	2003736	2004002	CDS	+	HVO_RS14985	HVO_2140	
NC_013967.1	RefSeq	gene	2004170	2005249	CDS	-	HVO_RS14990	HVO_2141	
NC_013967.1	RefSeq	gene	2005712	2006071	CDS	-	HVO_RS14995	HVO_2143	
NC_013967.1	RefSeq	gene	2006104	2007294	CDS	+	HVO_RS15000	HVO_2144	
NC_013967.1	RefSeq	gene	2007380	2007946	CDS	+	HVO_RS15005	HVO_2145	
NC_013967.1	RefSeq	gene	2008043	2008540	CDS	+	HVO_RS15010	HVO_2146	
NC_013967.1	RefSeq	gene	2009548	2011830	CDS	-	HVO_RS15015	HVO_2147	
NC_013967.1	RefSeq	gene	2011948	2012268	CDS	+	HVO_RS15020	HVO_2148	
NC_013967.1	RefSeq	gene	2012303	2012953	CDS	-	HVO_RS15025	HVO_2149	
NC_013967.1	RefSeq	gene	2013157	2013354	CDS	+	HVO_RS15030	HVO_2149A	
NC_013967.1	RefSeq	gene	2013419	2014540	CDS	-	HVO_RS15035	HVO_2150	
NC_013967.1	RefSeq	gene	2014697	2015338	CDS	+	HVO_RS15040	HVO_2151	
NC_013967.1	RefSeq	gene	2015342	2015710	CDS	-	HVO_RS15045	HVO_2152	
NC_013967.1	RefSeq	gene	2015968	2017125	CDS	+	HVO_RS15050	HVO_2153	
NC_013967.1	RefSeq	gene	2017239	2018687	CDS	+	HVO_RS15055	HVO_2154	
NC_013967.1	RefSeq	gene	2018805	2019839	CDS	+	HVO_RS15060	HVO_2155	
NC_013967.1	RefSeq	gene	2019911	2020816	CDS	-	HVO_RS15065	HVO_2156	
NC_013967.1	RefSeq	gene	2020905	2021102	CDS	-	HVO_RS15070	HVO_2157	
NC_013967.1	RefSeq	gene	2021222	2023477	CDS	-	HVO_RS15075	HVO_2158	
NC_013967.1	RefSeq	gene	2023654	2023944	CDS	-	HVO_RS15080	HVO_2159	
NC_013967.1	RefSeq	gene	2025234	2031950	CDS	+	HVO_RS15090	HVO_2160	
NC_013967.1	RefSeq	gene	2032068	2033150	CDS	+	HVO_RS15095	HVO_2161	
NC_013967.1	RefSeq	gene	2033187	2033714	CDS	-	HVO_RS15100	HVO_2162	
NC_013967.1	RefSeq	gene	2033868	2034617	CDS	+	HVO_RS15105	HVO_2163	
NC_013967.1	RefSeq	gene	2034610	2035845	CDS	+	HVO_RS15110	HVO_2164	
NC_013967.1	RefSeq	gene	2035838	2037127	CDS	+	HVO_RS15115	HVO_2165	
NC_013967.1	RefSeq	gene	2037202	2037477	CDS	+	HVO_RS15120	HVO_2166	
NC_013967.1	RefSeq	gene	2037478	2038389	CDS	+	HVO_RS15125	HVO_2167	
NC_013967.1	RefSeq	gene	2038488	2039477	CDS	+	HVO_RS15130	HVO_2168	
NC_013967.1	RefSeq	gene	2039493	2040533	CDS	-	HVO_RS15135	HVO_2169	
NC_013967.1	RefSeq	gene	2040530	2041024	CDS	-	HVO_RS15140	HVO_2170	
NC_013967.1	RefSeq	gene	2041043	2042470	CDS	-	HVO_RS15145	HVO_2171	
NC_013967.1	RefSeq	gene	2042729	2044912	CDS	+	HVO_RS15150	HVO_2172	
NC_013967.1	RefSeq	gene	2044974	2045978	CDS	+	HVO_RS15155	HVO_2173	
NC_013967.1	RefSeq	gene	2046170	2046817	CDS	+	HVO_RS15160	HVO_2174	
NC_013967.1	RefSeq	gene	2046853	2048817	CDS	+	HVO_RS15165	HVO_2175	
