id	source	region	left	right	feature	strand	new_locus	old_locus
NC_013967.1	Protein Homology	CDS	181313	182296		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	182364	184730		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	184851	185336		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	185459	188227		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	188332	189108		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	189223	189936		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	190112	191275		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	191384	191674		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	191877	192200		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	192245	192619		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	192742	193194		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	193386	194348		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	194367	196481		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	196563	197267		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	197261	197962		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	197963	198541		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	198709	199314		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	199368	201476		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	201577	201879		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	202030	202368		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	202365	203306		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	203358	204212		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	204209	204871		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	204965	205831		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	205994	206515		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	206630	207373		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	207442	208257		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	208346	208762		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	209051	209686		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	209687	209917		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	209972	210823		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	210884	211711		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	211808	212152		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	212299	213429		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	213507	214844		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	214846	215811		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	215944	217314		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	217441	217899		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	218337	219419		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	219536	220561		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	220622	221566		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	221699	222217		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	222424	223386		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	223693	224892		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	224889	225164		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	225232	226647		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	226809	227072		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	227072	227578		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	227672	228271		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	228343	229032		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	229170	230783		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	230787	231071		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	231140	231331		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	231538	232569		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	233026	233268		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	233436	233702		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	233714	234040		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	234157	234963		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	235110	236276		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	236612	236932		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	236934	237194		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	237481	237741		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	237743	237988		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	237992	238198		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	238338	238736		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	238733	238948		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	238945	239475		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	239482	241095		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	241129	241704		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	241698	242492		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	242489	243640		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	243876	245228		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	245331	246683		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	246714	247094		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	248186	249184		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	249749	251479		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	251728	251964		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	252026	252098		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	252026	252098		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	252148	254004		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	254076	256130		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	256281	256670		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	256758	257930		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	257951	258775		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	259298	259370		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	259298	259370		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	259521	259982		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	260022	260435		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	260600	261190		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	261191	262126		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	262298	262579		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	262634	263638		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	263680	264327		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	264341	265126		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	265238	265732		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	265809	266291		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	266382	267068		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	267117	268112		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	268262	270109		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	270240	271373		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	271412	272254		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	272558	273511		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	273508	274305		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	274375	275553		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	275700	277091		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	277131	277613		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	277680	278303		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	278458	278790		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	278777	280978		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	281153	281410		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	281432	282016		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	282013	283059		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	283056	283376		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	283383	285143		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	285148	286554		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	286684	288660		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	288859	289566		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	289648	290031		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	290089	291333		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	291490	293214		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	293437	295200		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	296025	296738		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	296735	297424		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	297455	298345		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	298435	299373		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	299452	300096		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	300176	301015		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	301142	301684		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	301751	302281		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	302356	303069		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	303256	304668		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	304921	306147		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	306250	306504		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	306563	307537		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	307680	308948		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	308973	309416		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	309492	310541		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	310562	310897		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	310894	311250		+	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	311653	311725		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	311653	311725		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	311755	311827		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	311755	311827		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	312095	312322		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	312319	313884		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	313886	315715		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	315728	318652		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	318645	319904		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	319907	320326		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	320381	321157		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	321385	321813		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	321816	322430		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	322539	323294		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	323485	325668		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	325966	326535		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	326532	327485		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	327676	328941		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	328944	329252		+	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	329507	329578		+	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	329507	329578		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	329856	330458		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	330652	331095		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	331222	331422		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	331415	331801		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	331803	332225		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	332222	332788		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	332943	333431		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	333431	333871		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	333882	334388		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	334392	334589		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	334719	334901		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	335021	335359		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	335352	335792		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	335795	336409		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	336406	336630		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	337199	337783		+	#VALUE!	
NC_013967.1	GeneMarkS+	CDS	338106	338621		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	339578	339793		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	339904	340089		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	340199	340432		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	340429	340620		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	340784	341785		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	342850	343224		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	343321	343560		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	343699	345018		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	345139	345441		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	345603	346082		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	346125	346805		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	347026	347382		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	347502	350453		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	350585	351007		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	351178	352194		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	352270	353352		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	353383	354480		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	354646	354945		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	355050	356090		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	356161	356541		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	356734	357192		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	357270	357947		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	358032	359000		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	359447	360927		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	361088	361420		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	361646	363052		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	363049	363423		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	363561	364598		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	364649	365260		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	365370	365955		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	365957	367695		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	367843	368085		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	368086	369234		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	369241	371091		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	371518	373026		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	373221	374717		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	374824	375918		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	376085	377716		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	377834	379714		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	379829	380122		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	380247	380561		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	380564	382378		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	382515	383456		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	383511	383993		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	384018	385076		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	385077	385526		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	385608	386129		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	386169	386621		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	386653	387507		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	387557	387772		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	387864	388532		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	388563	389816		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	390051	390353		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	390432	391040		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	391096	391260		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	391499	391768		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	391882	392028		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	392044	392424		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	392426	393052		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	393182	393352		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	393349	393960		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	393985	394581		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	394719	395684		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	395674	396477		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	396573	397619		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	397884	398543		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	398598	399404		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	399548	399955		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	400072	400515		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	400730	403606		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	403730	403948		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	404006	405001		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	405300	406943		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	407159	407551		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	407615	407797		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	408343	408423		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	408343	408423		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	408453	408659		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	408661	409047		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	409132	409338		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	409378	410376		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	410369	411793		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	412138	412344		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	412389	413600		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	413956	415347		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	415459	416598		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	416899	418107		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	418158	418475		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	418546	419502		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	419599	420702		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	420720	422078		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	422204	422479		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	422618	422818		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	422870	423604		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	423626	424564		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	424661	425317		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	425456	426415		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	426605	427672		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	427742	428230		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	428338	428637		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	428646	429851		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	429927	430979		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	431247	431609		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	431634	432506		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	432592	433122		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	433283	433930		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	433931	434725		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	434848	435303		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	435432	435830		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	435901	436059		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	436448	436909		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	437012	437659		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	437774	438166		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	438284	439078		+	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	439239	439312		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	439239	439312		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	439362	440087		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	440257	440451		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	440611	440805		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	441236	441309		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	441236	441309		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	441371	442039		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	442085	442483		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	442587	442790		+	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	443018	443091		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	443018	443091		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	443185	443682		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	443723	443992		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	444097	446034		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	446078	446800		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	446839	447285		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	447374	447841		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	447838	448179		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	448281	449069		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	449134	449559		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	449668	450342		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	450349	450960		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	451105	451329		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	451494	452177		+	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	452351	452423		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	452351	452423		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	452571	453080		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	453269	454720		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	454913	455344		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	455344	456357		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	456336	457715		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	457852	457924		+	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	457852	457924		+	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	458021	458095		+	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	458021	458095		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	458677	459087		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	460194	461360		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	461409	461756		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	462054	463211		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	463243	464286		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	464283	465227		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	465348	466499		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	466545	467234		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	467702	468232		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	468630	469064		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	469061	469873		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	470089	470577		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	470736	473552		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	473683	474102		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	474201	474461		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	474717	476132		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	476452	476949		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	477273	477917		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	478045	479526		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	479663	480625		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	480714	481016		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	481150	483357		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	483354	486128		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	486398	487591		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	487588	490083		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	490290	491960		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	492257	493255		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	493539	494351		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	494488	494841		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	494928	495119		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	495226	495816		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	496045	497121		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	497118	498053		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	498059	499351		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	499582	500721		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	500782	502788		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	502893	505076		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	505103	506152		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	506363	507274		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	507810	508865		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	508914	509564		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	509723	510550		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	510605	511480		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	511607	512362		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	512426	513064		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	513213	513560		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	513578	513793		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	513869	514150		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	514211	514855		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	514996	515961		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	516141	517343		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	517346	517531		-	#VALUE!	
